#key	synopsis
Adventures of TRON (USA)	„Adventures of Tron“ basiert auf dem von Walt Disney produzierten Tron-Film. Die Spielumgebung besteht aus 4 Etagen, jede mit fliegenden „Teilen“ sowie Feinden. Ziel des Spiels ist es, Tron (Sie) durch ein Labyrinth aus Plattformen und Aufzügen zu steuern und herumfliegende Teile abzufangen. Für Sie stehen insgesamt 4 Leben auf dem Spiel. Sorgen Sie dafür, dass sich jedes einzelne lohnt!
Adventures on GX-12 (Europe)	„Adventures of Tron“ basiert auf dem von Walt Disney produzierten Tron-Film. Die Spielumgebung besteht aus 4 Etagen, jede mit fliegenden „Teilen“ sowie Feinden. Ziel des Spiels ist es, Tron (Sie) durch ein Labyrinth aus Plattformen und Aufzügen zu steuern und herumfliegende Teile abzufangen. Für Sie stehen insgesamt 4 Leben auf dem Spiel. Sorgen Sie dafür, dass sich jedes einzelne lohnt!
Air Raid (USA)	Das Ziel dieses Spiels ist es, die Gebäude am unteren Rand des Bildschirms zu verteidigen. Es gibt vier Arten von angreifenden Schiffen, die sich auf dem Bildschirm nach unten bewegen. Sie bewegen sich direkt über den Gebäuden. Die Feinde werfen Bomben ab, um zu versuchen, Ihre Gebäude zu beschädigen oder Sie zu zerstören. Sie müssen Raketen nach oben feuern, um sie zu zerstören. Die Wellen der Feinde nehmen kein Ende. Das Spiel endet, wenn alle drei Ihrer Schiffe zerstört sind oder wenn beide Gebäude so viel Schaden genommen haben, dass sie einstürzen. Es gibt acht Spielvarianten. Einige, bei denen sich die Schiffe von Seite zu Seite bewegen, während Sie sich nach unten bewegen, einige, bei denen sich Ihre Schüsse zur Seite bewegen, wenn Sie es tun, einige schnellere und einige mit Kombinationen aus einer oder allen dieser Möglichkeiten.
Air Raiders (USA)	Ein einfacher Flugsimulator und ein Luftkampfspiel. Schießen Sie auf die Flugzeuge, vermeiden Sie die Flak. Sie haben eine begrenzte Menge an Munition und Treibstoff. Schießen Sie 10 Flugzeuge ab und Sie können landen, um aufzutanken, aber Sie können Munition verlieren. Sie erhalten nur so viel Munition, wie Sie beim letzten Mal erfolgreich Flugzeuge abgeschossen haben.
Air-Sea Battle ~ Target Fun (Japan, USA) (En) (Atari Anthology)	In Air-Sea Battle, einem Ballerspiel, das auf dem Atari VCS 2600 veröffentlicht wurde, befinden Sie sich an Bord eines U-Bootes, eines Bootes oder eines Kampfflugzeugs und müssen alle Ziele zerstören, die Ihnen in den Weg kommen.
Air-Sea Battle ~ Target Fun (Japan, USA) (En)	In Air-Sea Battle, einem Ballerspiel, das auf dem Atari VCS 2600 veröffentlicht wurde, befinden Sie sich an Bord eines U-Bootes, eines Bootes oder eines Kampfflugzeugs und müssen alle Ziele zerstören, die Ihnen in den Weg kommen.
Airlock (USA)	Der Spieler ist in einem zerstörten Atom-U-Boot gefangen, das begonnen hat, Wasser aufzunehmen. Er muss entkommen, indem er die Ebenen des U-Boots nacheinander hinaufsteigt. Auf jeder Etage gibt es zwei Lukenschlüssel, die eingesammelt werden müssen, um den Aufzug zur nächsten Ebene zu öffnen. Es gibt jedoch eine zeitliche Begrenzung; Wenn Sie zu lange brauchen, wird der Boden überflutet und Sie können nicht entkommen. Aufgrund des Unfalls sind die Torpedos an Bord des U-Boots nun lose und wandern auf dem Boden, während das Boot wackelt. Der Spieler muss über alle Torpedos springen, die seinen Weg kreuzen, sonst wird er kurzzeitig bewusstlos und verschwendet wertvolle Zeit.
Alien (USA)	In diesem Spiel, das lose auf dem gleichnamigen Film basiert, müssen Sie sich wie Pac-Man durch ein Labyrinth (die Räume Ihres Schiffs laut Handbuch) bewegen, um Punkte zu sammeln (die Eier der Außerirdischen zu zerstören). Wenn Sie den Energiepunkt (Pulsar) aufheben, können Sie für kurze Zeit jeden der drei Außerirdischen töten. Es gibt immer nur drei Feinde gleichzeitig im Labyrinth, es gibt jeweils einen Bonusgegenstand und jeweils nur einen Kraftpunkt (Pulsar). Wenn Sie den Pulsar fangen, wird er an einem von zwei anderen Orten erscheinen.
Alien's Return (Europe)	Ein Außerirdischer ist auf der Erde gelandet und um zu seinem Planeten zurückzukehren, muss er die vier Teile seines Raumschiffs finden. Gehen Sie in die verschiedenen Räume und drücken Sie die Taste. Hoffentlich erscheint ein Teil des Schiffes in einer Ecke des Bildschirms. Heben Sie es auf und wiederholen Sie den Vorgang, bis Sie nach Hause kommen können. Hüten Sie sich jedoch vor den Wachen, denn diese werden Ihnen folgen, um Ihnen eine Falle zu stellen.
Alligator People (USA) (Proto)	Sie sind im tiefsten Teil des Dschungels verloren. Sechs Ihrer Freunde sind in den Bann des Alligatorvolkes geraten. Sie verwandeln sich langsam in Alligatoren und Sie sind der Einzige auf der Welt, der sie retten kann! Um diese Transformation zu stoppen, müssen Sie jeden von ihnen mit einem speziellen Gegenmittel impfen, das Sie im Sumpf sammeln. Du hast nicht viel Zeit! Ganz zu schweigen von den Alligatoren, die dich verfolgen, während du versuchst, Gegenmittelfläschchen zu sammeln! Je länger Sie warten, desto mehr Gegenmittel benötigen Sie, um die Auswirkungen des Alligatorvolkes umzukehren! „Alligator People“ ist ein neuer Prototyp, der auf dem gleichnamigen Film basiert.
Alpha Beam with Ernie (Japan, USA) (En)	Ihr Schiff stammt aus keinem Raum und ist eine einzige Möglichkeit, die Verbrennungstanks an ihren örtlichen Standorten zu betreiben und zu versiegeln. Im Alpha Beam mit Ernie, dem Jogador Ênio, einer beliebten Persönlichkeit von Vila Sésamo. Ihr Schiff ist fließend, kein Raum, nicht brennbar. Um die Funktionsfähigkeit zu gewährleisten, müssen Sie unbedingt die Tanks aufsuchen, die nicht in den Raum gelangen, und sie ins Schiff bringen. Achten Sie jedoch darauf, dass für jedes Kind eine bestimmte Position vorliegt. Alpha Beam mit Ernie Faz stammt aus der ersten Atari-Kinderspielreihe und wurde für Kinder vor 3 und 7 Jahren empfohlen.
Amidar (USA)	Amidar ist ein bisschen so, als würde Pac-Man auf Qix treffen: Das Ziel besteht darin, vordefinierte Rechtecke neu zu malen, während der Spieler in Qix die Freiheit hatte, seine gemalten Formen zu zeichnen. Im ersten Level steuerst du einen Gorilla, der unterwegs Pellets sammelt, während er die Kisten neu streicht und mit einem Speer bewaffneten Charakteren aus dem Weg geht. Wenn er alle vier Ecken der Spielfläche bemalt, wird er für eine Weile unverwundbar. Dann folgen ein Bonuslevel und das zweite Level, das schwieriger wird. Tatsächlich kann der Farbroller, den man dann führt, nur Quadrate bemalen, die an die bereits bemalten angrenzen. Das Spiel wiederholt sich über dieses 2. Level hinaus. Sympathisch vor allem wegen seiner Melodien.
AndroMan on the Moon (USA) (Proto)	Androman on the Moon war eines von mehreren geplanten Spielen für den unveröffentlichten Androman-Roboter. Obwohl Gerüchten zufolge einige der Spiele programmiert wurden, ist Androman on the Moon das erste, das tatsächlich auftaucht. Auch wenn das Spiel selbst vielleicht nicht nach viel aussieht, muss man bedenken, dass es nur ein Teil des Pakets war. Die wahre Magie lag bei Androman selbst. Was genau war Androman? Androman war ein kleiner weißer Roboter, der auf einer Bodenmatte umherhuschte, während der Spieler ihn mit dem Atari 2600 kontrollierte. Androman hatte außerdem einen Barcode-Scanner in seinem Hintern, der auf der Karte platzierte Barcodes lesen konnte, damit der 2600 (und der Roboter) Bescheid wussten wo er war. Mithilfe einer Kombination aus Joystick und Barcodes konnte der Spieler Androman über die Bodenmatte führen und verschiedene Spiele spielen. Eines dieser Spiele ist Androman on the Moon.
Angeln I (Germany)	Ihr Ziel ist es, mehr Mondfische zu fangen als Ihr Gegner. Aber es ist nicht nur zwischen Ihnen und dem anderen Fischer, denn ein großer schwarzer Hai lauert direkt unter der Oberfläche und wartet darauf, Ihren Fang zu stehlen! Sie können sich für weniger Punkte (aber mehr Fische) für kleine Fische in der Nähe der Wasseroberfläche entscheiden oder Ihre Angel für den großen Fang bis zum Grund auswerfen, mit dem zusätzlichen Risiko, dass der Hai Ihren Fang stiehlt.
Angriff der Luftflotten (Germany)	M.A.D. (was für Missile Attack and Defense steht) ist ein Arcade-Spiel, das Missile Command sehr ähnlich ist. Sie steuern eine Photonenkanone am unteren Bildschirmrand und Ihr Ziel ist es, sechs Energiestationen links und rechts zu schützen. Wellen von Raketen und anderen Schiffen werden am Bildschirm vorbeiziehen und gelegentlich stürzt eines ab, wenn es darum geht, eine der Stationen zu zerstören (zur Warnung wird in den meisten Levels der Feind weiß angezeigt, bevor er fällt). Sie müssen unbedingt schießen, bevor Ihre Energiestation zerstört wird! Wenn alle sechs Energiestationen vom Feind zerstört wurden, ist das Spiel beendet. Eine Variante für zwei Spieler ist ebenfalls enthalten; Ein Spieler steuert die Photonenkanone und der zweite Spieler steuert einen Cursor und kann auswählen, wann und wo ein Feind fallen wird. In dieser Version wechseln die Spieler zwischen Angriff und Verteidigung.
Aquaventure (USA) (Proto) (1983-08-12)	Du bist ein Taucher, du tauchst vor der Küste Alaskas. Dein Ziel ist es, tödlichen Fischen auszuweichen, unter der Oberfläche versteckte Schätze zu ergattern und an die Oberfläche zurückzukehren, um etwas Luft zu schnappen.
Armor Ambush (USA)	Armor Ambush ist ein Spiel, das es Spielern ermöglicht, Panzer zu steuern, die auf Gelände mit unterschiedlicher Beschaffenheit und Manövrierfähigkeit gegeneinander antreten.
Artillery Duel (USA) (Alt)	In diesem Spiel für zwei Spieler steuert jeder Spieler ein Artilleriegeschütz, das in einer Berglandschaft platziert ist, mit dem Ziel, den anderen Spieler zu zerstören. Die Spieler schießen abwechselnd aufeinander; In jeder Runde haben Sie eine begrenzte Zeit, um den Winkel des Laufs und die Pulvermenge anzupassen, um die Richtung und Entfernung des Schusses zu steuern. Wenn Sie sich für Ihren Schuss entscheiden, müssen Sie die aktuellen Bedingungen berücksichtigen, einschließlich Windgeschwindigkeit und -richtung sowie etwaige Berge, die Ihnen im Weg stehen. Wenn es Ihnen gelingt, die Waffe Ihres Gegners zu zerstören, erhalten Sie einen Punkt und der erste Spieler, der die festgelegte Punktzahl erreicht, gewinnt das Spiel. Es stehen verschiedene Fähigkeitsstufen zur Verfügung, die bestimmen, wie lange Sie für einen Schuss benötigen.
Artillery Duel (USA)	In diesem Spiel für zwei Spieler steuert jeder Spieler ein Artilleriegeschütz, das in einer Berglandschaft platziert ist, mit dem Ziel, den anderen Spieler zu zerstören. Die Spieler schießen abwechselnd aufeinander; In jeder Runde haben Sie eine begrenzte Zeit, um den Winkel des Laufs und die Pulvermenge anzupassen, um die Richtung und Entfernung des Schusses zu steuern. Wenn Sie sich für Ihren Schuss entscheiden, müssen Sie die aktuellen Bedingungen berücksichtigen, einschließlich Windgeschwindigkeit und -richtung sowie etwaige Berge, die Ihnen im Weg stehen. Wenn es Ihnen gelingt, die Waffe Ihres Gegners zu zerstören, erhalten Sie einen Punkt und der erste Spieler, der die festgelegte Punktzahl erreicht, gewinnt das Spiel. Es stehen verschiedene Fähigkeitsstufen zur Verfügung, die bestimmen, wie lange Sie für einen Schuss benötigen.
Assault (USA)	Ein Mutterschiff wirft Außerirdische ab, bis zu drei gleichzeitig auf dem Bildschirm. Es gibt zehn pro Level. Sie müssen auf sie schießen, aber den Gegenständen ausweichen, die sie auf Sie abfeuern. Sie feuern, indem Sie den Joystick nach oben drücken. Durch Drücken nach links oder rechts bewegen Sie sich nach links oder rechts. Wenn Sie die Taste gedrückt halten, können Sie durch Drücken nach links oder rechts nach links oder rechts schießen. Spätere Feinde lassen Feuerbälle fallen, die Sie über den Boden verfolgen oder bei einem Schuss in zwei kleinere Feinde teilen. Wenn Sie ununterbrochen feuern, baut sich Hitze auf, was durch den grünen Balken unten rechts angezeigt wird.
Asteroids (Japan, USA) (En)	Asteroids ist eine Umsetzung des gleichnamigen Arcade-Spiels. Spielen Sie die Rolle eines Raumschiffpiloten, der in einer gigantischen Asteroidenwolke gefangen ist, und pulverisieren Sie ankommende Asteroiden mit der Photonenkanone des Schiffs. Wenn alle Asteroiden zerstört sind, kann das Spiel in die nächste Runde gehen. Zusätzlich zu den Asteroiden trifft der Spieler auch auf einen Alien-Roboter-Untersatz, der zufällig über den Bildschirm schießt.
Asteroids (USA)	Asteroids ist eine Umsetzung des gleichnamigen Arcade-Spiels. Spielen Sie die Rolle eines Raumschiffpiloten, der in einer gigantischen Asteroidenwolke gefangen ist, und pulverisieren Sie ankommende Asteroiden mit der Photonenkanone des Schiffs. Wenn alle Asteroiden zerstört sind, kann das Spiel in die nächste Runde gehen. Zusätzlich zu den Asteroiden trifft der Spieler auch auf einen Alien-Roboter-Untersatz, der zufällig über den Bildschirm schießt.
Astroblast (USA)	Astrosblast ist ein von John Sohl entwickeltes und 1981 von Mattel Electronics veröffentlichtes Videospiel. Bei dem Spiel geht es darum, mit einer Laserkanone Meteore, Bomben und andere Ziele zu zerstören.
Atari Video Cube (USA, Europe) (Atari Anthology)	Ähnlich wie beim beliebten Rubik's Cube-Spielzeug steuern die Spieler einen mehrfarbigen Puzzle-Würfel, um zu versuchen, alle Farben in eine Reihe zu bringen. Im Gegensatz zum Spielzeug verwendet das Atari-Spiel einen Menschen als Avatar, der entlang der Farben läuft, um Abschnitte des Würfels zu drehen.
Atlantis (USA)	Die verlorene Stadt Atlantis wird angegriffen! Es nähert sich eine Welle nach der anderen von Gorgon-Schiffen, die mit Waffen bewaffnet sind, die einen Teil der Stadt zerstören können. Sie sind verantwortlich für die Kommandoposten am Rande der Stadt und verteidigen sie vor den Eindringlingen. Die verschiedenen Gorgonen werden in verschiedenen Mustern fliegen. Zuerst fliegen sie hoch am Himmel, aber dann stufenweise tiefer. Wenn ein Feind es niedrig genug macht, bevor du es zerstörst, wird es seine Waffen benutzen und eines der Gebäude in Atlantis zerstören. Je weiter Sie im Spiel vorankommen, desto schneller wird der Gegner. Das Spiel endet, wenn du in der Stadt bist.
Atlantis II (USA)	Remake des ersten Atlantis, fast identisch: es ist nur schneller, schwieriger und nur die Schriftart der Partitur ändert sich! Nur Sie können Atlantis retten, eine der größten Zivilisationen, die die Menschheit kennt! Sie befehligen die drei Verteidigungsposten, die den Himmel bewachen. Die abscheuliche Gorgonenflotte wird über Atlantis herfallen. Ihre Mission: Zerstören Sie es – oder gehen Sie zugrunde! Verteidigen Sie mit 1 oder 2 Spielern die Stadt, aber beachten Sie Folgendes: Je länger Sie durchhalten, desto schneller werden sie ankommen ... Und wenn die Gorgonen Ihre 7 Stützpunkte zerstören, wird die fabelhafte Stadt von der Karte gelöscht ... Zu Waffen, vernichtet sie!
Atom Smasher (USA) (Proto)	EIN KAMPF BIS ZUM LETZTEN ATOM! In der Atomarena treten alle möglichen fiesen und robusten Lebensformen im tödlichsten Spiel der Galaxis gegeneinander an! Bewaffnet mit einem regulären Atom Smasher Blaster müssen Sie instabile Atompartikel vor Ihrem Gegner aus der Arena schleudern, aber wenn Sie getroffen werden, zerstört dies Ihre Atomstruktur und die Ergebnisse sind nicht schön. Aber denken Sie daran, jemand anderes hat das gleiche Ziel ...
Bachelor Party (USA)	Swedische Erotik: Bachelor Party ist ein Spiel für Erwachsene, das auf dem Atari VCS 2600 veröffentlicht wurde. Das Ziel dieses Spiels ist es, mit Ihrem Charakter so viele Mädchen wie möglich zu erreichen.
Bachelorette Party (USA)	Bachelorette Party ist ein erotisches Videospiel. Das Spiel ist eine vereinfachte Version des Breakout Brick Breakers, bei dem der Ball das Aussehen einer Frau und die Steine ​​das Aussehen nackter Männer annehmen. Die Frau hüpft seitwärts statt vertikal.
Backgammon (USA)	Backgammon für Atari VCS 2600 ist ein von Atari entwickeltes Kartenspiel. Es ermöglicht den Spielern, an einer Backgammon-Partie teilzunehmen. Sie können die Grundregeln befolgen oder die Acey-Deucey-Variante spielen.
Bank Heist (USA)	Bank Heist ist ein Arcade-Spiel, das auf dem Atari VCS 2600 veröffentlicht wurde. Der Spieler verkörpert einen Bankräuber, der seine Missetaten fortsetzen und gleichzeitig der Polizei in den Straßen eines Stadtlabyrinths ausweichen muss.
Barnstorming (USA)	In Barnstorming sind Sie der Pilot eines zweimotorigen Flugzeugs. Ihr Ziel ist es, in möglichst kurzer Zeit eine bestimmte Anzahl von Scheunen zu durchfliegen. Auf Ihrem Weg werden mehrere Hindernisse auftauchen, darunter Gänseschwärme, Windmühlen und Wetterfahnen. Wenn Sie mit einem von ihnen zusammenstoßen, verlieren Sie an Geschwindigkeit und erhöhen Ihre Gesamtzeit. Es gibt mehrere Schwierigkeitsstufen, bei denen Sie durch 10 bis 25 Scheunen fliegen müssen.
Base Attack (Europe)	Sie steuern ein Schiff, das in alle vier Richtungen schießen und sich bewegen kann. Ihre Mission besteht darin, eine Reihe von Stützpunkten zu zerstören, die in der Landschaft unter Ihnen eingebettet sind. Stützpunkte feuern auf Sie und schießen gelegentlich Raketen ab, die horizontal auf Ihr Schiff zufliegen. Sie können diese Raketen mit einem Kanonenschuss zerstören.
Basic Math (USA)	Basic für Atari VCS 2600 ist ein von Atari entwickeltes Edutainment-Spiel. Ziel des Spiels ist es, eine Reihe von 10 einfachen Mathe-Operationen zu lösen. Der Spieler kann die Art der Operationen wählen, die er möchte (Additionen, Subtraktionen, Multiplikationen und Divisionen). Er kann auch einen Timer einstellen, um den Schwierigkeitsgrad zu erhöhen. Dieses Spiel ist für Kinder gedacht.
BASIC Programming (USA)	Wollten Sie sich schon immer einmal in der Computerprogrammierung versuchen, wussten aber nicht, wo Sie anfangen sollen? BASIC-Programmierung für den Atari 2600 macht das Programmieren...einfach. BASIC ist ein Akronym für Beginner's All-Purpose Symbolic Instruction Code. Zusammen mit dem Handbuch hilft Ihnen dieses Modul dabei, die ersten Schritte dieser leicht zu erlernenden Computersprache zu erlernen. Sie können einfache Programme und Spiele erstellen und sogar Ihre eigene Musik komponieren. Es sind bis zu neun Codezeilen zulässig. Um die Dateneingabe zu vereinfachen, war für die BASIC-Programmierung eine Tastatur erforderlich, die an den Seiten des Joysticks angeschlossen werden konnte und in der Spielverpackung enthalten war.
Basketball (USA)	Basketball ermöglicht es Ihnen, ein Einzelspiel gegen den Computer oder einen anderen Spieler zu spielen. Der Platz wird von der Seite mit einem Korb an jedem Ende des Bildschirms betrachtet. Mit dem Joystick können Sie Ihren Spieler über den Platz bewegen, den Ball dribbeln/schießen und versuchen, Ihren Gegner zu blocken. Das Spiel wird in zwei 4-Minuten-Hälften gespielt, und der Spieler, der die meisten Punkte erzielt, gewinnt. Es stehen zwei verschiedene Spielstärken zur Verfügung, die für jeden Spieler individuell eingestellt werden können.
Battlezone (Japan, USA) (En)	Das 3D-Panzerspiel von Atari Games war bahnbrechend, als es für die Spielhallen veröffentlicht wurde, und wurde als solches offiziell auf viele Systeme übertragen. Die Erde wurde angegriffen, und Sie und Ihr Panzer führen die Verteidigungsbemühungen an. Du fährst aus der Ego-Perspektive über das Schlachtfeld, zielst auf Panzer, Flugzeuge und UFOs und schießt auf sie. Sie haben ein Radar, mit dem Sie sehen können, wo sich die Feinde in Richtung und Entfernung befinden. Objekte können als strategische Deckung verwendet werden. Die Steuerung simuliert die Spuren eines Panzers realistisch, sodass die Richtungs- und Geschwindigkeitseinstellungen variiert werden können – durch die Kombination von Vorwärts-Rechts- und Rückwärts-Links-Bewegungen (wie Sie es bei Tastaturversionen können) können Sie die Richtung schneller ändern.
Beamrider (USA)	Beamrider ist ein 3D-Spiel auf dem Atari VCS 2600, das Sie in die Rolle eines Raumschiffpiloten versetzt. Ihre Mission ist es, die 99 Sektoren von Ihren Feinden zu befreien.
Beany Bopper (USA)	In diesem Spiel bist du Bopper. Das Ziel besteht darin, Beannies zu betäuben und dann zu fangen. Sie können auch hüpfende orangefarbene Augäpfel und verschiedene fallende Objekte einfangen. Wenn dich ein unbetäubter Beanny trifft, verlierst du ein Leben. Sie müssen andere Gegenstände nicht betäuben, um sie einzufangen, aber es verlangsamt sie. Sie erhalten einen Bopper-Bonus, indem Sie vier Beannies hintereinander abschießen, ohne einen Bopper zu verlieren. Es gibt zwei Spieloptionen: Eine, bei der die Beannies von Wänden auf dem Bildschirm abprallen, und die andere, bei der sie durchbrechen.
