#key	synopsis
Air Raiders (USA)	Un sencillo simulador de vuelo y juego de combate aéreo. Derriba los aviones y esquiva la artillería antiaérea. Tienes munición y combustible limitados. Si derribas 10 aviones, puedes aterrizar para repostar, pero podrías perder munición. Solo recibirás la cantidad de munición que hayas utilizado para derribar aviones la última vez.
Air-Sea Battle ~ Target Fun (Japan, USA) (En) (Atari Anthology)	Air-Sea Battle&quot; consiste en disparar e intentar acertar en los objetivos para ir sumando puntos, algo claramente basado en el mítico &quot;Seawolf&quot;. Existen seis tipos básicos de juego en la batalla del mar de aire, y para cada tipo hay uno o dos grupos de tres juegos, para un total de veinte y siete variantes de juego. Dentro de cada grupo, variante uno es el juego estándar, variante dos misiles que pueden ser dirigido izquierda o derecha después alimentadas, y tres variantes enfrenta un solo jugador (usando el arma derecha) contra un opositor de la computadora, que simplemente dispara continuamente en el ángulo por defecto o velocidad. En cada juego, los jugadores disparan objetivos (aviones enemigos o naves, blancos de tiro o entre sí, según el juego elegido) que compiten para conseguir una mayor puntuación. Cada ronda dura dos minutos y 16 segundos; el jugador con la puntuación más alta después de vencido el tiempo es el ganador, a menos que un jugador gana (y termina el juego) al llegar a 99 puntos antes de la hora.
Air-Sea Battle ~ Target Fun (Japan, USA) (En)	Air-Sea Battle&quot; consiste en disparar e intentar acertar en los objetivos para ir sumando puntos, algo claramente basado en el mítico &quot;Seawolf&quot;. Existen seis tipos básicos de juego en la batalla del mar de aire, y para cada tipo hay uno o dos grupos de tres juegos, para un total de veinte y siete variantes de juego. Dentro de cada grupo, variante uno es el juego estándar, variante dos misiles que pueden ser dirigido izquierda o derecha después alimentadas, y tres variantes enfrenta un solo jugador (usando el arma derecha) contra un opositor de la computadora, que simplemente dispara continuamente en el ángulo por defecto o velocidad. En cada juego, los jugadores disparan objetivos (aviones enemigos o naves, blancos de tiro o entre sí, según el juego elegido) que compiten para conseguir una mayor puntuación. Cada ronda dura dos minutos y 16 segundos; el jugador con la puntuación más alta después de vencido el tiempo es el ganador, a menos que un jugador gana (y termina el juego) al llegar a 99 puntos antes de la hora.
Airlock (USA)	El jugador está atrapado en un submarino nuclear estrellado que ha comenzado a inundarse. Debe escapar ascendiendo por los niveles del submarino uno a uno. Cada piso tiene dos llaves de escotilla que debe recoger para desbloquear el ascensor al siguiente nivel. Sin embargo, hay un límite de tiempo; si tarda demasiado, el piso se inundará y no podrá escapar. Debido al accidente, los torpedos a bordo del submarino están sueltos y se mueven por el suelo mientras el barco se sacude. El jugador deberá saltar por encima de los torpedos que se crucen en su camino, o quedará aturdido momentáneamente y perderá un tiempo precioso.
Alien (USA)	En este juego basado, ligeramente, en la película del mismo nombre, tienes que travesar por un laberinto (los pasillos de tu nave de acuerdo al manual), ala Pac-Man, recolectando puntos (destruyendo huevos de alien). Si recolectas el punto de poder (pulsar), serás capaz de destruir cualquiera de los tres aliens por tiempo limitado. Solo hay tres enemigos por laberinto al mismo tiempo, a veces aparece un objeto de bonificación y solamente existe un punto de poder a la vez. Cuando recolectas un Pulsar, el siguiente aparece en en uno de las otras dos posibles ubicaciones. Al terminar un nivel, accedes a un juego de bonificación. Tendrás que desplazarte hacia arriba y evitar varios aliens para llegar al premio, muy parecido a Freeway. No pierdes una vida si no llegas al premio pero solo cuentas con ocho segundos para llegar antes de avanzar al siguiente, más difícil nivel.
Alien's Return (Europe)	Un extraterrestre se estrelló en la Tierra y, para regresar a su planeta, debe encontrar las cuatro piezas de su nave espacial. Entra en las distintas habitaciones y pulsa el botón. Con suerte, una pieza de la nave aparecerá en una esquina de la pantalla. Recógela y repite el procedimiento hasta que puedas volver a casa. Ten cuidado con los guardianes, ya que te seguirán para atraparte.
Alligator People (USA) (Proto)	Estás perdido en lo más profundo de la selva. Seis de tus amigos han caído bajo el hechizo de la Gente Caimán. Se están transformando lentamente en caimanes, ¡y tú eres el único en el mundo que puede salvarlos! Para detener esta transformación, debes inocularles a cada uno un antídoto especial que recolectas por el pantano. ¡No tienes mucho tiempo! ¡Y encima, los caimanes te persiguen mientras intentas reunir viales del antídoto! Cuanto más esperes, más antídoto necesitarás para revertir los efectos de la Gente Caimán. Gente Caimán es un prototipo inédito basado en la película homónima.
Alpha Beam with Ernie (Japan, USA) (En)	La nave de Ernie se ha quedado sin combustible y depende de ti ayudarlo. Usa los botones del controlador para mover tu nave a la izquierda o derecha y enviar las letras a los espacios correctos en la nave de Ernie. Una vez que todas las letras estén en su lugar, Ernie podrá volar. Este juego ayuda a los niños a reconocer las letras y a relacionar las mayúsculas con las minúsculas, así como a reconocer letras que suelen confundirse fácilmente. El manual del juego también incluía una historia que se puede leer en voz alta. Para edades de 3 a 7 años.
Amidar (USA)	Amidar es un juego tipo Pac-Man. El objetivo del juego es colorear los rectángulos que aparecen en la pantalla, evitando a los enemigos (Amidars). El juego ofrece tres saltos sobre los enemigos, para evitar situaciones comprometidas. Completar los rectángulos de las esquinas permite &quot;cazar&quot; a los enemigos. El juego diferencia pantallas pares e impares: - Impares: Se controla un gorila y los enemigos son soldados. Hay que acabar con todos los puntos. Los rectángulos se colorean cuando se han eliminado todos los puntos del rectángulo. - Pares: Se controla una brocha y los enemigos son cerdos. Para colorear un rectángulo, hay que recorrer su perímetro en un solo recorrido. - También existen pantallas de bonus.
Angriff der Luftflotten (Germany)	M.A.D. (que significa Misiles de Ataque y Defensa) es un juego arcade de acción algo similar a Missile Command. Controlas un cañón de fotones en la parte inferior de la pantalla, y tu objetivo es proteger seis estaciones de energía situadas a la izquierda ya la derecha. Olas de cohetes y otras Naves pasarán volando en la pantalla, y en ocasiones van a bajar en un intento de destruir una de las estaciones (como una advertencia en la mayoría de los niveles, el enemigo se volverá blanco justo antes de que caiga). Tendrás que eliminarlos antes de que puedan destruir la estación de energía! Cuando las seis estaciones de energía caigan, el juego habrá terminado. Una variación de dos jugadores también se incluye; un jugador va a controlar el cañón de fotones, y el segundo jugador controla un cursor y puede seleccionar cuando y donde un enemigo caerá. Los jugadores alternan entre ataque y defensa en esta versión.
Aquaventure (USA) (Proto) (1983-08-12)	Eres un buceador, buceas frente a las costas de Alaska. Tu objetivo es evitar los peces mortales, agarrar tesoros escondidos debajo de la superficie y volver a la superficie para tomar aire.
Armor Ambush (USA)	Armor Ambush es un juego que permite a los jugadores controlar tanques que se enfrentan en terrenos con texturas y accesibilidad variables. Los duelos de tanques eran un tema familiar para los usuarios de Atari 2600, ya que Combat, el juego incluido con casi todas las consolas Atari 2600, tenía una premisa muy similar. Sin embargo, Armor Ambush amplía las sencillas batallas disponibles en Combat. El juego se desarrolla en un campo de batalla diferente, seleccionado aleatoriamente en cada ronda. Además, los jugadores pueden lanzar minas al campo de batalla pulsando simultáneamente el botón de disparo y bajando el joystick. Las minas permanecen activas durante toda la batalla, destruyendo cualquier tanque que pase por encima de ellas. Los jugadores pueden controlar dos tanques y alternar entre ellos a voluntad. El terreno es más diverso, con zonas de vegetación, agua y barreras naturales. Pero, al igual que en Combat, no hay IA para la computadora y el juego no se puede jugar en solitario.
Artillery Duel (USA) (Alt)	En este juego para dos jugadores, cada jugador controla un cañón de artillería en un paisaje montañoso con el objetivo de destruir al otro jugador. Los jugadores se turnan para dispararse; en cada turno, disponen de un tiempo limitado para ajustar el ángulo del cañón y el nivel de pólvora, controlando así la dirección y la distancia del disparo. Al decidir el disparo, deberán tener en cuenta las condiciones actuales, como la velocidad y dirección del viento y cualquier obstáculo montañoso. Destruir el cañón del oponente les otorgará un punto, y el primer jugador en alcanzar la puntuación establecida gana la partida. Hay varios niveles de dificultad disponibles que determinan el tiempo disponible para cada disparo.
Artillery Duel (USA)	En este juego para dos jugadores, cada jugador controla un cañón de artillería en un paisaje montañoso con el objetivo de destruir al otro jugador. Los jugadores se turnan para dispararse; en cada turno, disponen de un tiempo limitado para ajustar el ángulo del cañón y el nivel de pólvora, controlando así la dirección y la distancia del disparo. Al decidir el disparo, deberán tener en cuenta las condiciones actuales, como la velocidad y dirección del viento y cualquier obstáculo montañoso. Destruir el cañón del oponente les otorgará un punto, y el primer jugador en alcanzar la puntuación establecida gana la partida. Hay varios niveles de dificultad disponibles que determinan el tiempo disponible para cada disparo.
Assault (USA)	Una nave nodriza deja caer aliens, hasta tres en la pantalla a la vez. Hay diez por nivel. Debes dispararles y evitar sus disparos. Disparas empujando hacia arriba el joystick. Empujar a la izquierda o a la derecha te hace ir a izquierda o la derecha. Si mantienes pulsado el botón, empujando hacia la izquierda o la derecha disparas a izquierda o derecha. Enemigos posteriores lanzarán bolas de fuego que te persiguen por el suelo o divididas en dos enemigos más pequeños cuando les disparas. Si disparas sin parar, acumularás calor según lo indicado por la barra verde en la parte inferior derecha. Si te sobrecalientas o eres golpeado por un enemigo, perderás una vida. El juego termina cuando pierdes todas las vidas o llegas a una puntuación de 999.999. Recibes un nuevo hombre (4 como máximo) cada 10.000 puntos.
Asteroids (Japan, USA) (En)	Asteroids es una conversión del juego de arcade del mismo nombre. Juega el papel de un piloto de nave espacial atrapado en una gigantesca nube de asteroides y pulveriza los asteroides entrantes con el cañón de fotones de la nave. Cuando se destruyen todos los asteroides, el juego puede pasar a la siguiente ronda. Además del asteroide, el jugador también se enfrentará a una nave alienígena que dispara al azar a través de la pantalla.
Asteroids (USA)	Asteroids es una conversión del juego de arcade del mismo nombre. Juega el papel de un piloto de nave espacial atrapado en una gigantesca nube de asteroides y pulveriza los asteroides entrantes con el cañón de fotones de la nave. Cuando se destruyen todos los asteroides, el juego puede pasar a la siguiente ronda. Además del asteroide, el jugador también se enfrentará a una nave alienígena que dispara al azar a través de la pantalla.
Astroblast (USA)	Astroblast es la versión para Atari del juego Astrosmash de Intellivision. En Astroblast el jugador deberá defender su planeta de un lluvia de meteoritos, disparando a rocas espaciales gigantes para que no se estrellen con la superficie. Controlas una base de defensa en medio de una lluvia de meteoritos y otros objetos interestelares, cuando destruyes uno, ganas puntos y se divide en 2 meteoritos más pequeños, pero ten cuidado de no ser alcanzado por ninguno o que estos lleguen al suelo ya que perderás puntos.
Atari Video Cube (USA, Europe) (Atari Anthology)	En este juego, controlas a Marvin, el Maestro del Cubo. Lo mueves por un cubo de seis caras con nueve casillas por lado. El objetivo es conseguir que las nueve caras sean de un color en el menor tiempo posible o con el menor número de movimientos, según la variante de juego que elijas. Marvin cambia el color de una casilla al pararse sobre ella y presionar el botón de disparo. Marvin intercambiará su color con el de la casilla. Marvin no puede moverse a una casilla del mismo color que él. Para girar el cubo, simplemente muévete al borde y presiona el joystick en la dirección de rotación. Las variantes de juego permiten jugar a velocidad normal o rápida, contrarreloj o con el menor número de movimientos. Otras variantes hacen que el cubo muestre todas las casillas en negro excepto cuando gira, por lo que no sabes en qué color estás.
Atlantis (USA)	¡La ciudad perdida de Atlantis está siendo atacada! Oleada tras oleada de naves Gorgon se acercan, cada una de ellas armada con armas capaces de destruir una parte de la ciudad. Usted está a cargo de los puestos de mando en los bordes de la ciudad y necesita defenderla de los invasores. Las diversas naves Gorgon seguirán volando por la pantalla en diferentes números y diferentes patrones de vuelo. Al principio vuelan alto en el cielo, pero luego progresivamente van bajando. Si un enemigo baja lo suficientemente antes de que lo destruyas, usará sus armas y destruirá uno de los edificios de Atlantis. A medida que avances en el juego, las naves enemigas seguirán aumentando en velocidad. El juego termina cuando todos los edificios restantes de la ciudad han sido destruidos.
Atlantis II (USA)	¡La ciudad perdida de Atlantis está bajo ataque! Oleada tras oleada de naves Gorgon se acercan, cada una armada con armas capaces de destruir una parte de la ciudad. Estás a cargo de los puestos de mando en los bordes de la ciudad y debes defenderla de los invasores. Las diferentes naves Gorgon seguirán volando por la pantalla en números variables y con diferentes patrones de vuelo. Al principio vuelan alto en el cielo, pero progresivamente más bajo. Si un enemigo llega lo suficientemente bajo antes de que lo destruyas, usará sus armas y destruirá uno de los edificios de Atlantis. A medida que avanzas en el juego, las naves enemigas seguirán aumentando su velocidad. El juego termina cuando todos los edificios restantes en la ciudad han sido destruidos. ¿Te suena familiar? Debería. Atlantis II es una versión modificada de Atlantis. Cuando Imagic organizó el concurso &quot;Defend Atlantis&quot;, querían encontrar a los cuatro jugadores con las puntuaciones más altas y llevarlos a Bermudas para una gran final en la que competirían por premios en efectivo. Los doscientos cincuenta mejores concursantes recibirían equipos de esnórquel y los mil mejores camisetas. Sin embargo, más de cuatro personas alcanzaron la puntuación máxima en Atlantis, así que, para desempatar, a todos los jugadores con la máxima puntuación se les enviaron equipos de esnórquel, camisetas y una versión modificada del juego llamada Atlantis II. El juego modificado es más rápido, otorga menos puntos por cada impacto y la fuente de la puntuación es diferente.
Bachelor Party (USA)	El objetivo del juego es usar el control de tu paleta para alinear la Mosca Española con el soltero volador, dándole un impulso de energía y haciendo que rebote, y &quot;anotando&quot; con una de las encantadoras jóvenes que asisten a su fiesta. Al comenzar el juego, el soltero tiene cuatro vidas. Cada vez que falla la Mosca Española pierde una vida y suena una melodía. Después de perder cada vida, debes presionar el botón nuevamente. Cuando se pierden todas las vidas, el juego termina. Unos pequeños cuadrados en la franja en la parte inferior de la pantalla muestran cuántas vidas quedan, además de la que está en juego.
Bachelorette Party (USA)	Se trataba de un cartucho de doble extremo que contenía Bachelorette Party en un extremo y Burning Desire en el otro. Bachelorette Party era simplemente una versión modificada gráficamente de Bachelor Party con los roles de género invertidos. La mecánica de juego era, por lo demás, la misma. En Burning Desire, tu novia ha sido capturada por nativos y está siendo quemada como sacrificio. Estás colgado, desnudo, de un helicóptero y debes apagar las llamas, aparentemente escupiéndoles. Luego bajas tu pene erecto hacia la mujer, quien lo sujeta con la boca mientras la llevas a un lugar seguro. Debes hacer todo esto mientras esquivas las piedras que te lanzan. Si te golpea una piedra o tardas demasiado y tu chica se quema, pierdes una vida.
Backgammon (USA)	Backgammon para Atari 2600 (lanzado en 1979) es una adaptación electrónica del clásico juego de mesa de estrategia y azar, programado por Craig Nelson. Forma parte de la serie &quot;Atari Mindgames&quot; y fue uno de los primeros intentos de llevar juegos de mesa tradicionales a la consola. Objetivo: Al igual que en el juego de mesa, el objetivo es mover las 15 fichas propias alrededor del tablero según el resultado de dos dados, para finalmente sacarlas todas antes de que lo haga el oponente. Modos de juego: Se puede jugar de uno a dos jugadores. En el modo de un solo jugador, se compite contra la IA de la computadora, la cual se consideraba desafiante para jugadores principiantes e intermedios de la época.
Bank Heist (USA)	Eres un ladrón de bancos que conduce por un laberinto de calles (representando la ciudad) en un automóvil estilo década de 1930. Tu objetivo es claro: llevar a cabo &quot;asaltos a bancos&quot; al conducir sobre los símbolos de pilares blancos que representan los bancos. A medida que &quot;robas&quot; cada uno de los bancos, estos desaparecen y un coche de policía aparece en su lugar, comenzando una persecución a alta velocidad después de unos momentos. Debes evitar a los policías para mantenerte con vida. Afortunadamente, no estás completamente indefenso, ya que tienes un suministro de dinamita que puedes dejar estratégicamente para destruir los coches de policía.
Barnstorming (USA)	En Barnstorming eres el piloto de un biplano. Su punto de vista es desde un lado mientras la pantalla se desplaza horizontalmente. Tu objetivo es volar a través de un número determinado de graneros en el menor tiempo posible. Aparecerán varios obstáculos en tu camino, incluidas bandadas de gansos, molinos de viento y veletas. Chocar contra cualquiera de estos obstáculos perderás velocidad, lo que aumentará tu tiempo total. El juego tiene varios niveles de dificultad que requerirán que vueles a través de entre 10 y 25 graneros dependiendo de la dificultad.
Base Attack (Europe)	Base Attack, conocido en Europa como Cosmic Town, es la respuesta de Home-Visions a la fórmula '' Atlantis '' de Imagic. En lugar de defender las ciudades de un ataque aéreo, eres tú el que estás atacando las ciudades desde el aire. Controlarás una nave que puede disparar y moverse en las cuatro direcciones. Tu misión es destruir un conjunto de bases que hay en la superficie del planeta. Estas bases te dispararán y de vez en cuando aparecerán misiles desde los lados, aunque puedes destruir estos misiles con tu cañón.
Basic Math (USA)	Un juego de matemáticas muy sencillo para niños. Cada partida de Matemáticas Básicas ofrece al jugador un conjunto de diez problemas matemáticos básicos (suma, resta, multiplicación o división) para resolver. Se le presentan dos números y una función, y debe introducir la respuesta recorriendo los números con el joystick. Hay una opción de temporizador disponible para aumentar la dificultad. El juego tiene ocho configuraciones principales: básicamente, dos configuraciones para cada función matemática. Las partidas 1 a 4 permiten seleccionar uno de los números con los que se trabajará, mientras que las partidas 5 a 8 plantean preguntas aleatorias.
BASIC Programming (USA)	¿Alguna vez quisiste probar la programación pero no sabías por dónde empezar? Programación BASIC para Atari 2600 hace que programar sea, bueno, básico. BASIC es el acrónimo de Beginner's All-purpose Symbolic Instruction Code (Código de Instrucción Simbólica de Uso General para Principiantes). Junto con el manual, este cartucho te ayudará a aprender los primeros pasos de este lenguaje de programación fácil de aprender. Puedes crear programas sencillos, juegos e incluso componer tu propia música. Se permiten hasta nueve líneas de código. Para simplificar la introducción de datos, Programación BASIC requiere un conjunto de controladores de teclado especiales que se conectan a los puertos de joystick izquierdo y derecho. Estos controladores de teclado venían incluidos en el paquete original.
Basketball (USA)	El baloncesto te permite jugar uno contra uno contra la computadora o contra otro jugador. La cancha se ve lateralmente, con una canasta en cada extremo de la pantalla. Con el joystick, puedes mover a tu jugador por la cancha, driblar/lanzar el balón e intentar bloquear a tu oponente. El partido se juega en dos tiempos de 4 minutos, y el jugador que anote más puntos gana. Hay dos niveles de habilidad disponibles, que se pueden configurar individualmente para cada jugador.
Battlezone (Japan, USA) (En)	Battlezone es un videojuego arcade de Atari, lanzado al mercado en 1980. El juego simula un combate de tanques con una vista tridimensional de líneas (con gráficos vectoriales) en un plano horizontal en blanco y negro, con un monitor CRT. Mediante una lámina translúcida adherida a la pantalla la imagen se ve en verde y rojo. Debido a sus innovaciones este juego fue muy popular durante muchos años.
Beamrider (USA)	Beamrider es un juego de acción arcade en 3-D. Controlas una nave espacial con la misión de limpiar 99 sectores del espacio de alienígenas hostiles. La nave espacial está situada en la parte inferior de la pantalla y sólo puede detenerse en uno de los cinco haces de luz. Estás armado con láseres y torpedos; Los torpedos son más poderosos y pueden destruir más enemigos en comparación con los láseres, sin embargo, solo obtienes tres por nivel. Para completar un sector, debes destruir quince platillos voladores blancos y después el centinela del sector. Cada sector de número par hasta el sector 16 agregará un nuevo tipo de enemigo al que enfrentarse. Estos enemigos adicionales solo intentarán ralentizar tu misión, porque solo es necesario destruir los platillos volantes para avanzar. Ocasionalmente aparecerá un power-up para ganar una vida extra, pero si le disparas accidentalmente se convertirá en un enemigo mas.
Beany Bopper (USA)	En este juego, eres Bopper. El objetivo es aturdir y luego capturar Beannies. También puedes atrapar Bouncing Orange Eyeballs y varios objetos que caen. Si un Beanny no aturdido te toca, pierdes una vida. No es necesario que llegue al punto de hacerlo, pero hacerlo hace que disminuyan la velocidad. Obtienes un Bopper extra disparando cuatro Beanies seguidos sin perder un Bopper. Hay dos opciones de juego, donde los Beannies rebotan en las paredes de la pantalla y el otro por donde pasan.
Beat'Em & Eat'Em (USA)	Eres una protagonista local y todos los chicos de la zona alta están haciendo fila para una cita, pero un experto traficante de refrescos a la vuelta de la esquina está más cerca de ti y parece que no te cansas de sus famosas delicias en la fuente. La mayoría de las noches, el lugar está lleno de actividad, la ciudad clama por ese helado premium envasado a mano de Casanova, y para demostrar que eres la única chica de la ciudad que puede preparar su refresco, tendrás que esforzarte en los asuntos que tienes entre manos y estar un paso por delante de la multitud. Demuestre que su corazón está en el lugar correcto (en el momento correcto) y estará seguro de recibir todo lo que se merece.
Berenstain Bears (USA)	En este juego de aprendizaje para niños, juegas como el oso Berenstain llamado Hermano. En su monociclo, primero debe evitar golpear piedras en la carretera. Luego estarás en el bosque, donde, dependiendo del casete que hayas seleccionado, tendrás que coger los números, letras o letras correctos para deletrear una determinada palabra. Después de atrapar los elementos requeridos, continúe y tenga que esquivar piedras nuevamente o cruzar uno o dos puentes que se abren y se cierran. Si golpea una piedra, atrapa el objeto que cae incorrecto o no cruza el puente a tiempo, escuchará un sonido de advertencia, pero no perderá una vida. Puedes jugar sin parar hasta que decidas parar.
Bermuda Triangle (USA)	Bermuda Triangle es un juego de acción de desplazamiento lateral para uno o dos jugadores. Eres el piloto de un minisubmarino que explora las aguas del Triángulo de las Bermudas. Tu objetivo es ganar tantos puntos como sea posible recolectando tesoros y destruyendo a los diversos enemigos que encontrarás. Tu minisubmarino está equipado con un rayo tractor que puedes usar para recoger tesoros en el fondo del océano; cuando recuperes un tesoro, deberás llevarlo a salvo hasta el buque de investigación en la superficie. Tu minisubmarino también está equipado con láseres que puedes usar para destruir los numerosos peligros que encontrarás, incluyendo calamares gigantes, tiburones devoradores de hombres, minas, bombas, barcos enemigos y más. El juego termina cuando todos tus minisubmarinos han sido destruidos, y hay varios niveles de dificultad disponibles.
Berzerk (Japan, USA) (En)	Berzerk es un videojuego desarrollado por Stern Electronics, lanzado en 1980 para arcade. El jugador controla un humanoide en un laberinto visto desde arriba. Debes avanzar eliminando un ejército de agresivos robots que trataran de detenerte. Es un precursor del genero run and gun, que influyó notablemente en el diseño de Robotron: 2084. El juego presenta características de juego innovadoras (en particular disparos multidireccionales) y sonidos de voz sintética.
Big Bird's Egg Catch (Japan, USA) (En)	&quot;Big Bird quiere ganar el concurso de huevos de la feria del condado y tú puedes ayudarlo. Una gallina en la parte superior pondrá un huevo y bajará por un tobogán. Debes colocar a Big Bird debajo del tobogán correcto para atrapar el huevo. El primer juego es para un solo jugador. Los juegos del dos al diez pueden ser para uno o dos jugadores. Todos los juegos constan de dos rondas. El primer juego es una ronda de práctica. Hay dos gallinas y toboganes rectos, y cuando mueves a Big Bird hacia la izquierda o la derecha, él se posiciona justo debajo del tobogán. En los juegos dos y tres hay tres y luego cuatro toboganes, y el juego se acelera en la segunda ronda. Los toboganes del juego dos son rectos, y los del juego tres zigzagueantes. Big Bird sigue posicionándose bajo un tobogán.
Black Jack (USA)	Blackjack se basa en el juego de cartas de casino del mismo nombre. Puedes jugar solo o con hasta otros dos jugadores contra el equipo que toma el papel de la banca. El juego sigue las mismas reglas básicas como su homólogo del casino. Cada jugador comienza el juego con 200 fichas y cada uno puede apostar de 1 a 25 fichas para conseguir una mano. Un jugador rompe la banca cuando llega a 1000 fichas y pierde cuando no tiene más fichas para apostar. En ambos casos, él se retira del juego. En cualquier momento, un jugador puede abandonar o reanudar el juego utilizando el interruptor de selección de juego. Un jugador que fue a la quiebra o que llegó a 1.000 fichas también pueden permanecer en el juego utilizando el mismo interruptor. La continuación, se iniciará con 200 fichas.
Blueprint (USA)	Tu novia Daisy está en problemas! Ollie Org la está persiguiendo en la parte superior de la pantalla, y hay que acudir al rescate. Para detener a Ollie antes de que acabe el tiempo, necesitas construir una máquina. El proyecto original de la máquina está en la parte inferior de la pantalla, por lo que todo lo que necesitas hacer es localizar las piezas que están ocultas en las numerosas casas en un laberinto como pueblo. Cuando encuentres una parte, arrastrarla hacia atrás y debes colocarla en el proyecto original. Cuando se han localizado todas las partes, presiona el botón de inicio y la máquina estará lista! Para hacer tu tarea más difícil, hay varios obstáculos que se interponen en el camino. Si entras en una casa que no contenga una parte, en su lugar saldrás con una bomba. Tendrás que darte prisa y difundir la bomba en el pozo de bombas antes de que exploten! De vez en cuando, una maceta caerá de arriba. Si eres golpeado por una maceta, se pierde una vida. También hay que tener cuidado de Fuzzy Wuzzy, que se pasea por el barrio al azar. Un encuentro con Fuzzy Wuzzy también es mortal! Escondido en el pozo de bombas eestá Sneaky Pete; si bien no es mortal, de vez en cuando aparece y pulsa el botón de inicio antes de que tu máquina está completa. Si esto sucede, tendrás que arrastrar a Pete de nuevo a la fosa de bombas y volver a montar todas las piezas de la máquina.
