#key	synopsis
Crack'ed (USA)	Como ornitólogo profesional, te alegra descubrir que se han encontrado algunos cálaos sudamericanos en tu &quot;árbol de yema vieja&quot;. Pero mientras los cálaos se alimentan, un grupo de traviesos azulejos, búhos y serpientes comienzan a saquear sus nidos y robar huevos. Horrorizado, coges tu honda y comienzas a golpear a las criaturas merodeadoras. Pero debes tener cuidado. Si golpeas a un ave que lleva huevos, se le cae el huevo y debes actuar rápido para atraparlo antes de que toque el suelo y devolverlo a un nido. Al mismo tiempo, debes observar a las serpientes que no puedes perderte. Si puede proteger los huevos el tiempo suficiente, puede llevarlos a otro sitio de anidación. ¡Pero cuidado, las criaturas que roban huevos están en todas partes!
Crossbow (USA)	Sobre desiertos abrasadores, a través de oscuras cavernas heladas, alrededor de un volcán ardiente, y bajo la frondosa cubierta de una jungla humeante, saliste con tres valientes amigos para recuperar los tesoros robados por el Evil Master. Tu objetivo es su castillo muy, muy lejos. Tus amigos están ligeramente armados, pero llevas tu ballesta de confianza. Al disparar sus flechas rápidas, puedes salvarte a ti mismo y a tus compañeros de los peligrosos ataques de las criaturas de la Maestra Malvada: escorpiones, hormigas, pterodáctilos, plantas voraces, murciélagos, serpientes y otros seres horribles. Cuando llegues al castillo, los arqueros expertos del malvado maestro te esperan listos para probar su puntería con flechas mortales. Dentro del castillo, un dragón feroz también espera, guardando el tesoro con su aliento ardiente. Pocos aventureros se han atrevido a hacer la caminata. Nadie ha vuelto vivo.
Dark Chambers (USA)	Estás en una peligrosa búsqueda del tesoro, en el profundo mundo subterráneo de Dark Chambers. Espectros, magos y esqueletos enmohecidos te rodean. A medida que te mueves a través de este laberinto serpenteante, eres perseguido por la parca. Las salidas que ves solo te llevan más profundo en el laberinto. Si encuentra las armas estratégicamente colocadas, puede defenderse de sus enemigos mientras busca el tesoro escondido. Las pociones secretas que encuentres en el camino renovarán tu fortaleza. Pero ten cuidado con las trampas ocultas y los venenos mortales. Tu fuerza te ayudará a sobrevivir a los ghouls más débiles, pero ¿eres el mejor para el más fuerte? Entra en el mundo subterráneo de Dark Chambers y descúbrelo.
Desert Falcon (USA)	Eres el Desert Falcon real que busca gemas preciosas y egipcios heiroglyphs escondidos en el desierto sin fin. Invencibilidad, velocidad warp y disparos rápidos son solo algunos de los muchos poderes mágicos que obtendrá en su búsqueda. Úselos para capturar un tesoro de tesoros. ¡Pero ten cuidado con los malvados! Las míticas bestias voladoras, las llamas ardientes y las aulladoras esfinges protegen las joyas que buscas.
Diagnostic Test Cartridge (USA)	Senso 7800 DX es una versión del juego Senso de Milton Bradley, vendido en los EE. UU. Como Simon. Senso es un juego de memoria en el que intentas memorizar secuencias de colores jugadas por la máquina y luego reproducirlas en el orden correcto usando el controlador. Puedes jugar contra la computadora o contra otra persona. Senso 7800 DX agrega muchas características adicionales al juego Senso básico, como música, modos de combate / equipo de dos jugadores, niveles, tiempo de juego y mucho más.
Dig Dug (USA)	El objetivo de Dig Dug es eliminar a los monstruos que viven en el subsuelo inflándolos con una bomba de aire hasta que exploten, o arrojando piedras sobre ellos. Hay dos tipos de enemigos en el juego: &quot;Pookas&quot; (una raza de monstruos rojos redondos, que se dice que son modelos de tomates, que usan gafas amarillas) y &quot;Fygars&quot; (una raza de dragones verdes que pueden respirar fuego mientras sus alas destello).
Donkey Kong (USA)	Eres Mario, el valiente carpintero, y ese gran gorila, Donkey Kong se ha escapado con tu novia. Depende de usted subir por esas escaleras y mantener el equilibrio en esos rayos para rescatar a su dama. Ella está cautiva en la parte superior. Pero Donkey Kong no está listo para renunciar a ella tan fácilmente. Está lanzando barriles y bolas de fuego en cada vuelta. Depende de usted superar a ese simio astuto. Buena suerte, ¡tu señora te espera!
Donkey Kong Junior (USA)	Donkey Kong el simio está de vuelta. Solo que esta vez el vengativo Mario mantiene prisionero al mono. Por suerte, el simio tiene un hijo, Donkey Kong Junior, que intentará rescatar a papá. Para liberar a su padre, Junior debe abrirse camino a través de una jungla oscura y traicionera. Corriendo contra el tiempo, el pequeño se sube y se balancea sobre las vides, mientras evita los terribles Snapjaws. Si llega a las llaves de la jaula de papá, Junior debe empujarlos a la parte superior de las cadenas mientras se mantiene alejado de Snapjaws y una nueva bandada de desagradables recogedores de Nitpickers. Pero incluso entonces su misión no ha terminado. Una vez que alcanza la guarida de Mario, debe pasar una prueba más contra el tiempo. El niño necesita ayuda. No te quedes ahí parado! ¡Ayuda al pobre Junior a salvar a su padre!
Double Dragon (USA)	Los hermanos gemelos Billy y Jimmy Lee aprendieron a luchar por el camino difícil: por la supervivencia en las implacables calles de la ciudad. Su estilo de combate (maniobras clásicas de artes marciales mezcladas con cualquier cosa) se convierte en armas letales para caminar. Ahora, los Lees deben reunir todas sus habilidades de lucha y astucia para enfrentar el mayor desafío de sus vidas: rescatar a la novia de Billy, Marion. Ha sido secuestrada por los Black Warriors, la pandilla callejera salvaje liderada por el misterioso Shadow Boss. Los gemelos persiguen a los Black Warriors por las calles de la ciudad y sus alrededores. Finalmente se abren camino hacia la Base del enemigo secreto. Allí, Billy y Jimmy se encuentran con el Jefe de la Sombra. ¡Es una batalla hasta el final, con Marion como premio!
F-18 Hornet (USA)	¡Atención todos los aviadores navales! Informe a los líderes de su escuadrón y prepárese para el despliegue. Su período de servicio lo llevará por todo el mundo en algunas de las misiones más desafiantes y peligrosas de su carrera. F-18 Hornet es una aventura basada en transportistas. Los gráficos 3-D rápidos y sólidos y la instrumentación receptiva crean una increíble sensación de vuelo. Vuela misiones a través de una variedad de terreno ejecutando combates aéreos, caídas de suministros de emergencia, ametrallamientos y bombardeos mientras luchas contra aviones, helicópteros y tanques hostiles. El Hornet F-18 presenta toda la acción de los aviones a base de portaaviones, incluidos los emocionantes despegues y aterrizajes de los portaaviones en suave animación tridimensional.
Fatal Run (USA)	En el año 2089, la Tierra ha quedado devastada por la radiación tras la colisión con un cometa. Con la humanidad al borde de la extinción, tu misión es entregar una vacuna contra la radiación a los pocos sobrevivientes. Desde la fortaleza de Albagon, emprendes un peligroso viaje donde enemigos intentarán robar la vacuna para garantizar su propia supervivencia. Cada conductor en el camino representa una amenaza, y solo eliminándolos podrás seguir avanzando. Además, debes encontrar un cohete que lanzará un satélite capaz de revertir los efectos del desastre. Para lograrlo, deberás recordar palabras clave secretas y resistir los constantes ataques que acechan. La travesía exigirá valentía y estrategia. Si fracasas, la humanidad perecerá. Si triunfas, podrás cambiar el destino del planeta y salvar lo que queda de la civilización.
Fight Night (USA)	Ponte tus guantes de boxeo y entra al ring. Esta noche vas a probar tu destreza contra los luchadores más duros del mundo. Para prepararte para este evento, entrenarás en habilidades de puñetazo, juego de pies, sincronización y combate. Luego, ingresarás a tus luchadores en los partidos de campeonato y torneos. A medida que la tensión aumenta en la arena llena de humo, miras a tu contendor con cautela. Ten cuidado y buena suerte. ¡Esta podría ser tu gran noche!
Food Fight (USA)	¡Prisa! ¡Prisa! ¡Un paso al frente! ¡Gana tus postres! Una vez hubo un tipo llamado Charley Chuck. Más que nada, a Charley le encantaba comer. Entonces, cuando fue al carnaval un caluroso día de verano, se dirigió directamente al concurso Food Fight.
Galaga (USA)	Galaga es un shoot 'em up desarrollado por Namco. El jugador controla una nave espacial que solo puede moverse de izquierda a derecha en la parte inferior de la pantalla y tiene solo una toma. Los barcos enemigos intentan bombardear al jugador.
GATO (USA) (Proto)	GATO es un simulador submarino lanzado originalmente para varias computadoras personales, como Apple II, Atari de 8 bits y Commodore 64. Atari tenía planes de llevar GATO al Atari 7800 e incluso armar una demostración simple, pero no lo hace parece que el juego alguna vez superó esa etapa.
Hat Trick (USA)	¡Qué noche para un juego de hockey! Después de semanas de entrenamiento intensivo en el hielo, finalmente estás en el cara a cara, esperando el silbato inicial. A medida que el disco se desliza sobre la superficie lisa y helada, lo tomas en el centro del hielo, logrando romper la línea azul a la derecha de tu oponente. Whoooossh. ¡Qué reflejos! ¡Qué velocidad! El rocío del hielo en tu rostro te ciega momentáneamente, pero continúas patinando furiosamente, avanzando hacia la meta contraria. Puedes sentir el aliento caliente de tu retador en la parte posterior de tu cuello, a medida que la distancia entre tú y tu hermano se hace cada vez más pequeña. Pero antes de que pueda arreglárselas para robar el disco, mueves tu bastón y lo golpeas, ¡es un golpe mortal! ¡El punto es tuyo! Consigue tres goles en un juego, ¡y es un truco!
High Score Cartridge (USA) (Proto)	Senso 7800 DX es una versión del juego Senso de Milton Bradley, vendido en los EE. UU. Como Simon. Senso es un juego de memoria en el que intentas memorizar secuencias de colores jugadas por la máquina y luego reproducirlas en el orden correcto usando el controlador. Puedes jugar contra la computadora o contra otra persona. Senso 7800 DX agrega muchas características adicionales al juego Senso básico, como música, modos de combate / equipo de dos jugadores, niveles, tiempo de juego y mucho más.
Ikari Warriors (USA)	Eres miembro de esos especialistas de combate de élite, los Ikari Warriors. Tu amigo y tú están en una misión especial detrás de las líneas enemigas, y has estado durmiendo, comiendo y respirando combates en la jungla durante las últimas dos semanas. Estás cansado, pero eso nunca afecta tu agudo juicio y tu voluntad de sobrevivir. Tus armas principales son ametralladoras, granadas y tu propia astucia frente al peligro. A veces tendrás un tanque a tu disposición, que es útil cuando el fuego enemigo es particularmente brutal. Te mueves velozmente por la jungla, vadeando ríos y descansando de vez en cuando entre las ruinas de edificios bombardeados. Te estás quedando sin municiones y granadas, pero sabes que la batalla no puede durar para siempre. Tarde o temprano, un lado saldrá victorioso. ¡Solo esperamos que sea tuyo!
Impossible Mission (USA)	Mensaje de la computadora de la Agencia ..... &quot;.... Su misión. El Agente 4125 es frustrar una horrible trama. Desde un laboratorio subterráneo, Elvin, el científico, está reteniendo al mundo como rehén bajo amenaza de aniquilación nuclear. penetra en su fortaleza, evita sus robots que buscan humanos y encuentra piezas del código de seguridad. Haga una voltereta sobre los robots o use un precioso código de repetición para desactivarlos el tiempo suficiente para buscar en cada habitación. Use la computadora de la Agencia para descifrar las contraseñas de las piezas del código o intente resolverlas usted mismo. Será mejor que tengas cuidado ... ¡Esta misión tiene un sello IMPOSIBLE! &quot;
Jinks (USA)	Estás a punto de embarcarte en una de las misiones más peligrosas de tu carrera. Como famoso piloto de la Flota Estelar, has sido seleccionado para dirigir una fiesta de exploración en un viaje por la galaxia para investigar el misterioso planeta JINKS. Un enigma durante siglos, JINKS es un mundo exuberante y rico en recursos, y podría ser la clave de la desesperada necesidad de la expansión humana en el espacio. Al parecer es capaz de soportar la vida, sin embargo, curiosamente está deshabitada, ¿o no?nnUna misión de investigación de rutina se vuelve loca cuando explorar tu sonda a través de la superficie del planeta te lleva a ti y a tu tripulación a un juego mortal de gato y ratón. ¿Puedes escapar de estas trampas diabólicamente inteligentes antes de que tu sonda y sus ocupantes sean miniaturizados o aniquilados?
Joust (USA)	Joust es un juego de plataformas donde el jugador controla a un caballero amarillo montado en un avestruz volador desde una perspectiva en tercera persona. El jugador navega al protagonista por el mundo del juego, que consiste en plataformas de roca que flotan sobre una isla plana rodeada de lava.
Karateka (USA)	Cuando regresas a casa después de años de estudio con un Maestro de Karate, encuentras que tu aldea se quema por completo. Tus amigos y familiares están dispersos, tu prometida fue robada por Akuma, el caudillo cuya sombra opresiva ha oscurecido tu aldea desde antes de que nacieras. Tu dolor y tu ira se convierten en fría determinación. Juras nunca más someterse al malvado Señor de la Guerra. Sabes que debes vengar a tu pueblo y rescatar a tu amada princesa Mariko de la fortaleza de montaña de Akuma. Solo, armado solo con tu conocimiento de Karate, debes derrotar a los guerreros viciosos de Akuma, cada uno más poderoso que el anterior. Sigue luchando, en lo más profundo del corazón del palacio, donde para rescatar a Mariko debes enfrentarte al cruel Akuma en un combate mano a mano.
Klax (USA) (Proto)	Klax fue uno de esos títulos terminados por Atari para el 7800, pero nunca comercialmente lanzado. Lee Krueger de ResQsoft Productions está vendiendo copias de Klax, con una caja, un manual y un suplemento que incluye una entrevista exclusiva al programador, consejos y trucos sobre Klax y sus otras creaciones de Atari.
Kung-Fu Master (USA)	La hermosa princesa Victoria está aprisionada en el Templo del Mago del Mal. Como Maestro de Kung-Fu, debes liberarla. Desafortunadamente, los cinco tortuosos niveles del Templo están hirviendo de enemigos amenazantes. Ábrete camino a través de un nivel y comienza el siguiente con un medidor de energía renovado y un temporizador. Una vez que liberas a tu princesa, vuelve al principio donde tus enemigos vuelven más rápido y desagradablemente.
Mario Bros. (USA)	Mario, el carpintero y su hermano Luigi, vuelven a hacerlo. ¡Esta vez deben deshacerse de su casa de plagas rastreras! Estas extrañas criaturas tienen nombres como Shellcreeper, Sidestepper y Fighterfly. Pon a prueba tus habilidades al golpear estos bichos molestos de pisos de ladrillo en el agua a continuación. Pero ten cuidado con Slipice the Iceman. ¡Debes detenerlo antes de que cubra los pisos con una traicionera capa de hielo resbaladizo! Recoge todas las monedas que puedas.
Mat Mania Challenge (USA)	No lo sabrías, dibujaste a Bruno the Sledge, cinco veces campeón y todo tipo malo, como tu primer oponente en tu búsqueda del elusivo cinturón de campeonato de la Atari Wrestling Federation. Desde que perdió el título de Eric the Flaxen Saxon, Bruno ha estado aterrorizando el circuito de AWF. Bruno el Trineo te mira con su ojo restante. Cuando suena la campana, carga como un loco. Justo antes del impacto de su cuerpo de 386 libras, te haces a un lado y levantas tu codo. Perfecto codo smash! Bruno cae al tapete. Lo atrapaste con la cabeza, pero su cabeza rapada se desliza libremente. Entonces lo ves. El famoso Bruno the Sledge &quot;Ojo del terror&quot;, la mirada de la muerte. ¡Estás en problemas ahora! Mat Mania Challenge ofrece todas las emociones y derrames de la lucha libre profesional. ¿Tienes lo que se necesita para sobrevivir a los rompecabezas y a los conductores de pila? ¡Si tienes las habilidades, el cinturón del campeonato será tuyo!
Mean 18 Ultimate Golf (USA)	¡Eso es todo! Un silencio cae sobre el campo de California mientras te paras en el hoyo dieciocho de Pebble Beach. Estás a cinco pies del hoyo y tienes una ventaja de un golpe en el torneo más grande de tu vida. Tu caddie te da tu putter de la suerte. Alineas tu tiro y balanceas. La pelota rueda lentamente hacia el hoyo. Hay un momento tenso ya que casi toca la taza. finalmente, la pelota cae. ¡Conservas tu título!
Meltdown (USA)	¡No entres en pánico! Una pandilla de terroristas internacionales se ha dedicado sistemáticamente a destruir el mundo. Han saboteado varios reactores nucleares al desatar una cadena mortal de &quot;chispa&quot; que romperá las barras de control de protección y se abrirá paso en el núcleo mismo de cada reactor. Si la chispa llega al núcleo, el resultado final será una temida fusión. Si los terroristas tienen éxito en su horrenda trama, ¡podemos despedirnos de este mundo! Solo te paras entre la vida tal como la conocemos y la aniquilación total. Está armado con una pistola especialmente diseñada para destruir chispas, un diseño de cada reactor, su ingenio y su deseo de salvar el mundo. Muévanse. No hay tiempo que perder!
Midnight Mutants (USA)	¿Puedes salvar al abuelo de la prisión de Plasmic? 7800 Aventura Arcade como nunca antes has visto. Este juego tiene todos los lugares como ríos, bosques profundos y oscuros, cavernas espeluznantes, laboratorios, criaturas como vampiros, zombis mutantes y murciélagos amenazantes. Tu aventura incluye explorar grandes áreas y encontrar armas geniales. Presionar un botón brinda sugerencias y sugerencias instantáneas en pantalla. Todo se suma a una acción increíble con Mega Graphics. La espalda de Grampa, depende de ti eliminar a los Monstruos y limpiarlos.
Missing in Action (USA) (Proto)	Habiendo sido mostrado hace varios años en eventos de videojuegos clásicos, ¡el prototipo Atari 7800 Missing in Action finalmente ha visto la luz! El usuario de AtariAge, Mitch, recientemente adquirió el único prototipo conocido de este juego que existe y ha compartido graciosamente el binario con la comunidad para que todos puedan disfrutarlo. Missing in Action se basa en la película de 1984 del mismo nombre, con Chuck Norris como protagonista. El juego es un beat 'em up de desplazamiento lateral, que tiene lugar en Vietnam durante el apogeo de la Guerra de Vietnam. Como coronel James Braddock, un prisionero de guerra capturado, su misión es escapar de un campo de internamiento, rescatar prisioneros de guerra capturados, liberar a la embajada estadounidense y matar al malvado zar de la droga. Si se hubiera completado, Missing in Action hubiera sido una adición impresionante a la biblioteca 7800. Tal como está, este prototipo está completo en un 85% y es bastante jugable.
Motor Psycho (USA)	¡Lo terminaste al fin! Y ahora te estás volviendo loco esperando probar tu elegante, rápida y personalizada bicicleta. Absorbe todos tus momentos de vigilia, sueñas con eso todas las noches. Se ha convertido en una obsesión. Y sabes exactamente el lugar para probarlo. ¡La competencia anual de MotorPsycho (para trastornados, psicópatas y otros tipos inusuales de moteros) es este fin de semana! Su curso cargado de obstáculos es legendario entre los maníacos de la motocicleta. Por supuesto, nadie en su sano juicio intentaría este curso. Los espectadores acérrimos te recuerdan que el fan es corto para los fanáticos. Han apostado sus lugares favoritos para ver las carreras, y están esperando el rugido de los motores acelerados, el chirrido de los neumáticos, el crujido del metal ... Eres tú contra reloj y tu bicicleta está diseñada para la velocidad. ¡Todo lo que necesita hacer es apuntarlo en la dirección correcta e ir por ello!
Ms. Pac-Man (USA)	Puntos. Pastillas de energía Fruta. Pretzels. Todos son parte de la dieta rápida de la Sra. Pac-Man. Ella incluso devorará fantasmas. Pero solo cuando son azules. De lo contrario, los fantasmas la atraparán. ¡Y tu!
Ninja Golf (USA)	Durante diez años has entrenado para ser un Ninja. Y ahora tu Maestro te dice que es hora de tomar la última y más difícil prueba y convertirte en un Master Ninja. Debes completar el juego de la muerte. Debes jugar nueve hoyos de ... Ninja Golf? ¡Sabías que tu Maestro era un poco raro, pero nada te preparó para esto! Debes intentar colar un pajarito entre patadas de karate mientras luchas contra oponentes ninja. Par para este curso significa dejar el verde lleno de enemigos caídos. Obtienes puntos tanto por tu juego de golf como por derrotar a Ninja atacante. También puede ganar puntos por encontrar tesoros y otros elementos de bonificación a lo largo del curso. Una vez que hayas completado los nueve hoyos con éxito, prepárate para desafiar al Master Ninja disfrazado. Esta batalla final determinará si te conviertes o no en un Maestro Ninja. Y si ganas, mejorará tu puntaje de golf.
One-on-One Basketball (USA)	Estás en una cancha de ensueño para un juego caliente de One-on-One. Eres el pájaro. O eres el Dr. J. Y esa es la última decisión que tendrás mucho tiempo para tomar. Puedes jugar contra la computadora de desafiar a un amigo. Tus capacidades, y las de tu oponente, serán como las de los All-Stars Larry Bird y Julius (Dr. J) Erving. La computadora conoce sus porcentajes de disparos (vigilados y desprotegidos) y sus disparos de mascotas. Tu capacidad de puntuación dependerá de tu tiempo, de cuán efectivamente estás siendo protegido y de dónde estás disparando. Al igual que el juego de baloncesto en sí, One-on-One lo recompensa por jugar con la cabeza y las manos. Domina los movimientos del joystick, agudiza el tiempo, perfecciona tus reflejos hasta que puedas manejar el nivel Pro ... y no dejes que el otro tipo salga ... piensa en ti.
Pete Rose Baseball (USA)	Es el último juego de la Serie Mundial. Estás en la novena entrada. Bases cargadas Uno fuera. Y tu hasta el bate. ¿Qué haces? Swing lejos? Espera un paseo? Ir por las vallas? Todo depende de ti, al igual que en la bola profesional real. Claro, te daremos las opciones. Y algunos consejos. Al igual que en el lanzamiento. Guata. Y Fielding. Pero, es tu llamado. Hay 6 pantallas de acción en vivo a todo color, ¡como las que ves en la televisión! La pantalla de pitcheo / bateo, el cuadro interior izquierdo, el cuadro interior derecho, el jardín izquierdo, el jardín central y el jardín derecho. Entonces, comienza a calentar. Paso al plato. Y aprovecha tu mejor momento para ganarnn¡las series! Originalmente diseñado por Alex DeMeo, la versión 7800 fue programada por Robert Curtiss.
Pit Fighter (USA) (Proto)	Este prototipo es una versión muy temprana del juego. Hay problemas con la detección de colisiones y los gráficos son bastante simples. Aunque se entiende que es un puerto de Pitfighter, realmente podría ser cualquier cantidad de juegos de combate basados en los gráficos genéricos.
Planet Smashers (USA)	Planet Smashers finalmente entregó un Shooter 2D original al sistema Pro al final de su vida. Tu nave espacial, que extrañamente parece un avión, tiene la grave tarea de defender la Tierra de una armada alienígena. Planet Smashers tiene algunas características agradables como códigos de warp de nivel, actualizaciones de láser, dispositivos de camuflaje y jefes interesantes. Incluso tienes la carga de defender el escudo de la Tierra de los asteroides y las naves alienígenas. La parte posterior de la caja cuenta con &quot;impresionantes efectos de sonido&quot;, pero el ruido principal del láser es increíblemente irritante. Después de que vence el juego, recibirá un final de texto que le ordena jugar Alien Brigade, lo cual tiene poco sentido ya que acaba de derrotar a la nave nodriza alienígena.
Plutos (USA) (Proto)	Plutos es un shooter espacial orientado verticalmente que presenta un juego similar al de Raiden. El juego presenta seis niveles diferentes, cada uno con su propio tema y jefe único. Solo tres de estos niveles son únicos gráficamente; los otros tres son solo cambios en la paleta de colores. Plutos ofrece un jugador así como dos modos simultáneos de jugador, seleccionables con el interruptor de dificultad izquierdo. Plutos también cuenta con un sistema de arranque de armas único. Hay tres tipos diferentes de armas, cada una de las cuales se puede actualizar hasta cuatro veces, así como un poder de invencibilidad. Las tres armas diferentes son: ametralladoras duales, pistola de dispersión y pistola de energía.
Pole Position II (USA)	¿Eres lo suficientemente bueno para competir con los mejores? ¿Tienes el valor y la habilidad para ser un piloto de carreras profesional? ¡Estás a punto de descubrirlo! Al volante de su elegante auto de Fórmula I se enfrentará al reloj y a los mejores corredores del mundo para ganar el Pole Position II, el puesto número uno de salida. Para ingresar al Grand Prix en sí, tendrás que competir a velocidades vertiginosas para completar la vuelta clasificatoria en 73 segundos o menos. A continuación, elija entre cuatro cursos, que van desde el curso de prueba relativamente inocua a la peligrosa pista de Suzuka. Pon a prueba tus habilidades de carrera a medida que te desvías por curvas traicioneras, maniobras para salir de peligrosos derrapes y esquivas obstáculos peligrosos. ¡Vete a toda velocidad para superar el récord y serás el ganador del Gran Premio!
Rampage (USA)	George, Lizzy y Ralph eran simplemente estadounidenses comunes, hasta que un experimento salió mal, convirtiéndolos en un Gorila, lagarto y hombre lobo, respectivamente. Después de esto, los tres planean ir destruyendo edificios, y hasta 3 jugadores humanos pueden unirse. Romper los bordes de los edificios durante el tiempo suficiente los hará colapsar. La policía y el ejército te persiguen y dispararán contra ti, así que trata de destruirlos (si no, puedes evitar las balas). Necesitará comer regularmente, con cosas como plantas, para evitar volver a ser humano
Rampart (USA) (Proto)	Rampart es un port inédito Atari 7800 del juego arcade Atari del mismo nombre. Tu objetivo en la versión arcade del juego es construir un castillo usando piezas para formar un muro alrededor de tu territorio. Después de construir tu castillo, colocas cañones y los usas para disparar a las naves enemigas o al castillo de otro jugador. Después de cada ronda, tienes la oportunidad de reconstruir tu castillo antes de que comience la siguiente ronda.
RealSports Baseball (USA)	Hueles la hierba recién cortada al salir del túnel oscuro y frío hacia el cálido sol de la tarde. Oyes el chasquido del cuero en la madera mientras el bateador poderoso del equipo toma la práctica de bateo. Hoy es el día; estás comenzando en las grandes ligas. Después de calentar en el bullpen, estás listo para tomar el montículo. Recibes algunas instrucciones de último momento del entrenador de pitcheo, y entonces es el momento. Lentamente caminas hacia el centro del diamante. ¡Entra el bateador y estás listo para jugar a la pelota!
