#key	synopsis
Crossbow (USA)	In Crossbow versuchen Sie und mehrere Freunde, viele tückische Landschaften zu durchqueren, um gestohlene Schätze aus der Burg des Meisters des Bösen zu bergen. Alle Mitglieder Ihrer Gruppe sind unbewaffnet, Sie tragen jedoch eine Armbrust. Damit müssen Sie auf Hindernisse oder feindliche Feinde schießen, die Ihre Freunde behindern könnten, wenn sie den Bildschirm überqueren. Sie sehen die Szenerie aus der Ich-Perspektive und jedes Mitglied der Gruppe läuft nacheinander von links nach rechts über den Bildschirm. Es gibt viele verschiedene Landschaften zu durchqueren, jede mit ihren eigenen Gefahren. Es gibt Wüsten mit Skorpionen, Eishöhlen, Dschungel mit feindseligen Affen, einen Lava speienden Vulkan und sogar die streng bewachte Burg. Das Spiel beginnt mit zwei Freunden in Ihrer Gruppe, weitere Freunde schließen sich an, nachdem Sie Teile des Spiels abgeschlossen haben. Das Spiel endet, wenn alle in Ihrer Gruppe getötet wurden.
Dark Chambers (USA)	Dark Chambers ist ein Arcade-Actionspiel ähnlich wie Gauntlet. Sie sind ein Entdecker in einem unterirdischen Labyrinth; Ihr Ziel ist es, die 26 verschiedenen Ebenen zu überleben und so viele der versteckten Schätze zu sammeln, wie Sie können. In jedem Level ist irgendwo ein Ausgang versteckt, der Sie in das nächste Level führt. Eine Vielzahl von Kreaturen, darunter Zombies, Gespenster, Skelette, Zauberer und der Sensenmann, versuchen Sie davon abzuhalten, Ihre Aufgabe zu erfüllen. Jede der Kreaturen im Spiel hat eine andere Stärke; wenn Sie eine Kreatur erschießen, verwandelt sie sich in die nächstschwächere Kreatur. Schließlich wird eine Kreatur zur schwächsten Kreatur (einem Zombie) und kann dann zerstört werden. Zusätzlich zu den Kreaturen und Schätzen können Sie im Labyrinth auch Schlüssel (zum Öffnen von Türen), Tränke (zur Wiederherstellung der Gesundheit), Gift (entzieht Gesundheit), Pistolen (erhöht Ihre Schussrate), Fallen, Schilde und Bomben finden. Das Spiel wird aus der Überkopf-Perspektive gespielt und ist für einen oder zwei Spieler gleichzeitig geeignet.
Desert Falcon (USA)	Sie sind der königliche Wüstenfalke auf der Suche nach wertvollen Edelsteinen und ägyptischen Hyroglyphen, die in der endlosen Wüste versteckt sind. Unbesiegbarkeit, Warp-Geschwindigkeit und schnelle Schüsse sind nur einige der vielen magischen Kräfte, die Sie auf Ihrer Suche erlangen werden. Nutzen Sie diese, um eine Fülle von Schätzen zu erbeuten. Aber hüte dich vor den Bösen! Mythische fliegende Biester, lodernde Feuertöpfe und heulende Sphinxen bewachen die Juwelen, die Sie suchen
Dig Dug (USA)	Dig Dug wurde als Arcade Spiel 1982 von Namco veröffentlicht. Das beliebte Spiel mit einfachen Konzept wurde auf viele Konsolen und Heimcomputer (z. B. C64) portiert. Dig Dugs Spielziel ist es, höhlenbewohnende Monster zu vernichten. Es gibt zwei Gegner: Pooka und Fygar Der Spieler steuert einen tunnelgrabenden Bergmann, der sein Leben lässt, wenn er von einem Monster erwischt, von Fygars Feuer verbrannt oder von einem herabfallenden Stein erschlagen wird. Man muss viermal mit dem Feuerknopf pumpen, um ein Monster platzen zu lassen. Halb aufgeblasene Monster erholen sich nach einigen Sekunden wieder, sind bis dahin aber gelähmt. Das Spiel läuft in einer Schleife. Der jeweils letzte Feind versucht an der Erdoberfläche links aus dem Bild zu laufen. Der Level wird durch Blumen in der rechten oberen Ecke repräsentiert. In jedem Folgelevel steigen Anzahl und Geschwindigkeit der Gegner
Donkey Kong (USA)	Monkey Business auf den Monkey Bars Sie sind Mario, der furchtlose Schreiner, und der große Gorilla Donkey Kong ist mit Ihrer Freundin durchgebrannt. Es liegt an Ihnen, diese Leitern hinaufzukämpfen und auf den Balken zu balancieren, um Ihre schöne Dame zu retten. Sie wird ganz oben gefangen gehalten. Aber Donkey Kong ist nicht bereit, sie so einfach aufzugeben. Er wirft auf Schritt und Tritt mit Fässern und Feuerbällen nach Ihnen. Es liegt an Ihnen, den gerissenen Affen auszumanövrieren. Viel Glück, Ihre Lady erwartet Sie!
Donkey Kong Junior (USA)	In der Fortsetzung von Donkey Kong verkörpert der Spieler Donkey Kong Junior, den Sohn des von Mario gefangenen Donkey Kong. Das Spielprinzip ähnelt dem von Donkey Kong, der Spieler muss Mario oben auf den Plattformen erreichen. Im Vergleich zum Vorgänger bringt diese Fortsetzung ein neues Plattformelement: Creepers. Sie müssen auch auf Krokodile achten, die sich auf ihnen bewegen. In den Levels, in denen Donkey Kong in einem Käfig eingesperrt ist, müssen Sie oben an den Ketten nach Schlüsseln suchen.
Double Dragon (USA)	Double Dragon spielt in einem postapokalyptischen New York und erzählt die Geschichte von Billy und Jimmy Lee, Zwillingsbrüder, die im Kampfstil Sou-Setsu-Ken ausgebildet sind. Gemeinsam leiten sie eine kleine Kampfsportschule und unterrichten ihre Schüler in Selbstverteidigung. Eines Tages wird Billys Freundin Marian von der Straße weg von den &quot;Black Warriors&quot; entführt, einer brutalen Straßengang, die von einem Mann namens Willy angeführt wird. Die &quot;Black Warriors&quot; verlangen von den Lee-Brüdern die Herausgabe ihrer Kampfsportgeheimnisse im Austausch für Marians Freiheit. Die Lee-Brüder begeben sich auf eine Rettungsmission, um die Black Warriors zu zerschlagen und Marian zu retten. Mit allen Techniken, die ihnen zur Verfügung stehen, von einfachen Schlägen und Tritten bis hin zum unverwundbaren Ellbogenschlag, sowie jeder Waffe, die ihnen in die Hände fällt, müssen die Lee-Brüder die Bande durch den Stadtslum, das Industriegebiet und den Wald verfolgen, bevor sie ihr Versteck erreichen, um den Big Boss Willy zu konfrontieren.
F-18 Hornet (USA)	F-18 Hornet ist ein Einzelspieler-Kampfsimulator, in dem der Spieler einen Navy F-18/A-Jet durch eine Reihe simulierter Kampfsituationen steuert, darunter Starts und Landungen, Bombenangriffe, Luftangriffe und Luftkämpfe. In jeder der vier Missionen , treten Sie verschiedenen Gegnern gegenüber und müssen eine Reihe von Kampfzielen in der Reihenfolge Ihres Marineflieger-Ranges erfüllen.
Fatal Run (USA)	In diesem postapokalyptischen Fahr-/Rennspiel müssen Sie in verschiedene Städte reisen, um Medikamente zu liefern, auf dem Weg zu einer Raketenbasis, die eine Rakete beherbergt, die die Welt retten kann. Während Sie durch die 32 Level fahren, werden Sie auf unzählige Begegnungen stoßen Feinde, die Sie daran hindern wollen, Ihr Ziel zu erreichen. Ihr Auto verfügt über zahlreiche Waffen, die Ihnen helfen, darunter Dynamit, Raketen, Ölteppiche, Nebelwände und Maschinengewehre. Sie können Ihr Fahrzeug auch in Geschäften in der Stadt aufrüsten. Die Aufrüstung Ihres Benzintanks ermöglicht eine größere Reichweite, während Sie durch die Aufrüstung Ihrer Stoßstange bei Unfällen geschützt sind. Dank der Passwortfunktion können Sie dort weitermachen, wo Sie aufgehört haben.
Fight Night (USA)	Fight Night ist ein Boxspiel, bei dem Spieler auf dem Weg zum Endkampf mit dem Champion Bronx Bomber gegen 11 verschiedene Gegner boxen. Jeder Boxer hat einzigartige Stärken und Schwächen und einen speziellen „Superschlag“. Es gibt vier verschiedene Spielmodi; Einzelspieler-Hauptveranstaltung und Mehrspieler-Turnier (nur bei Disc-/Cartridge-Versionen) sowie Übungs- und Sparring-Modi. Spieler können auch ihren eigenen Boxer erstellen und dabei Aussehen und Fähigkeiten auswählen.
Food Fight (USA)	Sie spielen als Charley, der eine Eistüte isst. Aber zuerst müssen Sie den Bossen aus dem Weg gehen, die Sie aufhalten wollen: Angelo, Zorba, Oscar und Jacques. Vermeiden Sie das Essen, das sie Ihnen zuwerfen, um an den Kegel zu gelangen. Sie können die Bosse auch mit Ihrem eigenen Essen bewerfen, um sie zu verlangsamen.
Galaga (USA)	Galaga ist ein vertikaler Arcade-Shooter von Namco. Sie steuern einen Raumjäger am unteren Bildschirmrand und scrollen nach links und rechts, um entgegenkommende Bomben und Kamikaze-Angriffe von außerirdischen Invasoren zu vermeiden - und um Ihre eigenen Raketen abzufeuern, um sich zu wehren! Es gibt unendlich viele Stufen, die durchlaufen werden müssen. Jedes dritte Level ist eine &quot;Herausforderungsphase&quot;, in der Sie die Chance haben, so viele Aliens wie möglich zu erschießen und Bonuspunkte zu sammeln. Bestimmte Aliens haben Traktorstrahlen, mit denen sie eines Ihrer Schiffe erobern können. Wenn das nicht dein letztes &quot;Leben&quot; war, kannst du versuchen, dieses Alien abzuschießen und dein Schiff zurückzuerobern, sodaß du zwei Schiffe gleichzeitig hast und deine Feuerkraft verdoppelst. Nach Spielende wird ein Zusammenfassungsbildschirm angezeigt, in dem Sie sowohl Ihre endgültige Punktzahl als auch Ihre endgültige &quot;Trefferquote&quot; angeben - die Anzahl der abgefeuerten Raketen, die zerstörten Feinde und den Prozentsatz der getroffenen Ziele.
Hat Trick (USA)	Hat Trick ist ein Zwei-gegen-Zwei-Hockeyspiel, das auf dem gleichnamigen Arcade-Automaten von 1984 basiert. Jeder Spieler kontrolliert einen Torwart und einen Feldspieler. Ziel ist es, den Puck in das gegnerische Tor zu schießen. Jeder Teil dauert zwei Minuten.
Ikari Warriors (USA)	Sie spielen zwei Soldaten, die wahrscheinlich zu den Eliteeinheiten gehören und Rambo sehr ähnlich sehen. Ihre Aufgabe ist &quot;einfach&quot;: Sie müssen die feindlichen Linien durchbrechen, aber Ihre Feinde sind sehr zahlreich. In diesem vertikal scrollenden Shooter sind Sie mit einem Maschinengewehr und Granaten bewaffnet, die natürlich nur in begrenzter Anzahl vorhanden sind. Manchmal finden Sie auch Fahrzeuge wie Panzer, die eine größere Kampfkraft haben. Sie werden durch den Dschungel, über Flüsse, durch Ruinengebiete, ... laufen. Das Spiel wird im Zweispielermodus (kooperativ) noch interessanter.
Impossible Mission (USA)	Impossible Mission ist ein Plattformspiel, das von Dennis Caswell entworfen und von Epyx entwickelt und veröffentlicht wurde. Der Spieler verkörpert einen Geheimagenten, der dafür verantwortlich ist, Professor Elvin Atombender zu stoppen, der verdächtigt wird, Computer der nationalen Sicherheit gehackt zu haben. Anschließend muss er die Festung des Professors betreten, um das Passwort zu finden, das den Zugang zu dem Raum ermöglicht, in dem sich Atombender versteckt. Dies unter Vermeidung der verschiedenen Sicherheitsroboter und in einer begrenzten Zeit.
Jinks (USA)	Jinks hat Breakout-Spielen ein neues Konzept hinzugefügt, das eine viel freiere Pad-Bewegung (sowohl horizontal als auch vertikal), einen horizontal scrollenden Bildschirm und die Möglichkeit bietet, das dreieckige Pad nach Bedarf umzudrehen. Ziel ist es, auf dem Planeten Jinks zu überleben – an Die Erkundungsmission auf diesem ressourcenreichen Planeten ist schiefgegangen. Als Gefahren gelten Gegenstände, die das Pad zerstören oder verkleinern können. Es besteht auch die Möglichkeit, den Bildschirm zu schütteln, wenn der Ball eine Schleife macht.
Joust (USA)	In Joust übernehmen die Spieler die Kontrolle über einen Ritter mit einer Lanze, der auf seinem fliegenden Strauß (oder Storch, für Spieler 2) reitet, um gegen computergesteuerte böse Ritter zu kämpfen, die auf Geiern reiten. Die Spieler müssen mit den Flügeln ihres Vogels schlagen, um den Feind von einem höheren Turnierpunkt aus zu treffen und den Geier und seinen Reiter zu zerstören. Sobald der Feind getroffen wurde, fällt ein Ei auf eine der Plattformen darunter. Die heldenhaften Ritter müssen die Eier zerstören, bevor sie schlüpfen und neue und zunehmend schwierigere Ritter freisetzen. Die drei Stärken feindlicher Ritter sind Bounder (roter Ritter), Hunter (weißer Ritter) und Shadow Lord (blauer Ritter). Diese feindlichen Ritter sind nicht die einzige Herausforderung im Spiel. Die Spieler müssen sich auch mit zerfallenden Plattformen, Lavatrollen, die versuchen, Ritter ins Feuer zu ziehen, und dem gefürchteten &quot;unschlagbaren&quot;(?) Pterodaktylus herumschlagen.
Karateka (USA)	Der böse Akuma hat Ihr Heimatland zerstört, viele Ihrer Freunde getötet und Ihre Prinzessin Mariko entführt. Glücklicherweise beherrschen Sie Kampfkünste, sodass Ihre unvermeidliche Suche nach Akumas Palast Erfolgsaussichten hat.
Kung-Fu Master (USA)	Du bist der Kung-Fu-Meister. Der einzige, der würdig ist, die Herausforderungen zu meistern, die im Tempel des tödlichen Zauberers warten! Doch bevor du dem Bösen Auge in Auge gegenübertreten kannst, musst du all deine Kampfkünste und deine Schlagfertigkeit einsetzen, um eine Armee von Dämonen, Drachen, Handlangern, Messerwerfern und Kampfakrobaten zu besiegen. Jede Etage birgt andere Gefahren. Besiegen Sie alle Feinde, um die oberste Ebene zu erreichen. Dort müssen Sie gegen den mächtigen Zauberer kämpfen, um die Prinzessin zu retten. Aber seien Sie schnell! Die Prinzessin fürchtet hoffnungslos um ihr und Ihr Leben.
Mario Bros. (USA)	Mario-Brüder. ist ein Plattformspiel mit zwei schnauzbärtigen Klempnern: Mario und Luigi, die die Abwasserkanäle von New York untersuchen müssen, nachdem dort seltsame Kreaturen aufgetaucht sind. Ziel des Spiels ist es, alle im Level vorhandenen Feinde Level für Level zu eliminieren, dabei die maximale Punktzahl zu erreichen und so weit wie möglich zu kommen. Es gibt Bonuslevel, in denen Sie so viele Münzen wie möglich sammeln müssen, um mehr Punkte zu sammeln. Es ist möglich, mit zwei Spielern zu spielen, wobei der zweite Spieler dann Luigi kontrolliert und mit dem ersten konkurriert.
Mat Mania Challenge (USA)	Ziehen Sie Ihre Wrestling-Stiefel an und betreten Sie den Ring der Atari Wrestling Federation Championship. Basierend auf dem Technos-Arcade-Automaten von 1985 bietet die Mat Mania Challenge Einzel-Action für zwei Spieler oder die Karriere eines Spielers bis zum Meisterschaftsgürtel. Jedes Spiel dauert drei Minuten. Das Ziel besteht darin, Ihren Gegner zu schlagen, entweder durch Punktezahl, durch Blockieren oder Eliminieren. Sie können Bewegungen wie den Overhead Slam oder den Piledriver und viele mehr ausführen; aber dein Gegner hat die gleichen Fähigkeiten.
Mean 18 Ultimate Golf (USA)	Pebbele Beach und St. Andrews sind zwei der Golfplätze, die in dieser Golfsimulation angeboten werden, die in den frühen Jahren der 16-Bit-Technologie veröffentlicht wurde. Es wurde das Drei-Klick-Steuerungssystem verwendet, wobei der erste Klick den Schwung steuerte, der zweite die Kraft und der dritte die Kraft erhöhte oder verringerte. Die Schwierigkeitsstufen „Anfänger“ und „Experte“ sind einfach – der letztere Modus verfügt über ausgeprägtere Schuss- und Schattierungseffekte, wodurch das Timing des dritten Klicks noch wichtiger wird. Sie können auch zwischen regulären und professionellen Abschlägen wählen – bei letzterer Option ist die Lochentfernung länger und der Computer wählt nicht automatisch den besten Schläger aus. Da lange Schläge bei den meisten Löchern kein entscheidender Aspekt sind, ist die Einstellung „Anfänger/Experte“ der wichtigere Faktor für Ihr wahrscheinliches Ergebnis. Einzigartig für die damalige Zeit war, dass der Designer der Kurse ein Praktiker war.
Meltdown (USA)	Meltdown ist ein Arcade-Spiel, das Reactor ähnelt. Auf dem Bildschirm sehen Sie die Darstellung eines Kernreaktors; Viele Steuerstäbe befinden sich in der Mitte des Schirms, während sich die Reaktorwände an den Rändern befinden. Im Inneren des Reaktors befinden sich viele (gefährliche) Partikel, die bei einer Kollision die Steuerstäbe beschädigen. Mit der Lichtkanone müssen Sie die verschiedenen Partikel abschießen und zerstören, bevor die Kontrollleisten zerstört werden. Wenn die Steuerstäbe beschädigt werden, ziehen sich die Reaktorwände langsam nach innen zusammen, wodurch der verfügbare Platz verringert wird. Gelegentlich können Kraftkristalle auftauchen; Beim Abfeuern gewähren diese Boni wie Extrapunkte, Reparatur der Kontrollleiste, vorübergehendes Einfrieren von Partikeln, stärkere Schüsse und mehr. Das Spiel endet, wenn die Steuerstäbe vollständig zerstört wurden und der Reaktor schmilzt.
Midnight Mutants (USA)	Midnight Mutants ist ein Abenteuer-, Action- und Survival-Horror-Videospiel, in dem der Spieler Jimmy verkörpert, der seinen Großvater an Halloween besucht. Dr. Evil ist aus seinem Grab zurückgekehrt und hat Opa in einen Kürbis gesperrt. Jimmy muss seinen Großvater retten.
Motor Psycho (USA)	MotorPsycho ähnelt Pole Position, allerdings ersetzen Motorräder Autos. Das Ziel besteht darin, jedes Rennen innerhalb des Zeitlimits zu beenden und dabei anderen Motorrädern auszuweichen. Über die gesamte Strecke verteilte Rampen ermöglichen es dem Fahrrad, über Hindernisse und andere Fahrer zu springen. Sie können vom hohen Gang in den niedrigen Gang wechseln, es gibt jedoch keine Bremse. Ein Spieler kann sein Motorrad individuell anpassen, indem er die Reaktionszeiten für „Aufrichten“ und „Drehen“ vor dem Rennen anpasst.
Ms. Pac-Man (USA)	1982 wurde mit seiner Freundin, Frau Pac-Man, eine Fortsetzung des unglaublich beliebten Pac-Man vorgestellt. Diese Fortsetzung setzte das Gameplay &quot;Iss die Punkte / vermeide die Geister&quot; des Originalspiels fort, fügte jedoch neue Funktionen hinzu. Wie ihr Freund versucht Frau Pac-Man, vier verschiedene und herausfordernde Labyrinthe zu beseitigen, die mit Punkten und sich ständig bewegenden springenden Früchten gefüllt sind, während sie Inky, Blinky, Pinky und Sue aus dem Weg geht. Eine Berührung von einem dieser Geister bedeutet für Frau Pac-Man einen Verlust an Leben. Überlebe ein paar Runden des Spiels und der Spieler wird mit humorvollen Pausen verwöhnt, die die wachsende romantische Beziehung zwischen Pac-Man und Frau Pac-Man zeigen, die bis zur Ankunft von &quot;Junior&quot; führt.
Ninja Golf (USA)	Ninja Golf ist ein Arcade-Actionspiel, das Golf-Gameplay mit seitlich scrollendem Kampf-Gameplay kombiniert. Du bist ein Ninja und dein Ziel ist es, neun Löcher Ninja-Golf zu überleben! An jedem Loch wechseln sich Golf- und Actionrunden ab. Zuerst schlagen Sie den Ball, indem Sie in der Luftaufnahme am unteren Bildschirmrand die Richtung und Entfernung auswählen; Dann müssen Sie dorthin rennen, wo Ihr Ball aufgeschlagen ist, und sich gleichzeitig gegen die vielen Feinde verteidigen. Abhängig vom Gelände, das Sie durchqueren müssen, werden Ihnen verschiedene feindliche Ninjas, Riesenfrösche, Killerhaie, Schlangen und andere Feinde im Weg stehen. Um Feinde zu eliminieren, können Sie schlagen, tippen oder einen Wurfstern verwenden.
One-on-One Basketball (USA)	Steuern Sie entweder Julius Erving oder Larry Bird vor einem einzelnen Korb, in einem Spiel Eins gegen Eins. Der Benutzer kann wählen, entweder bis zu einem bestimmten Punktestand oder für eine bestimmte Zeit zu spielen. In der Offensive kann der Spieler rotieren, um sich von seinem Gegenspieler fernzuhalten, einen Schuss aus der Distanz abzugeben oder sich zum Korb zu bewegen, um spezielle Slam-Dunks aus nächster Nähe zu erzielen. In der Verteidigung kann man versuchen, dem Gegner den Ball abzunehmen oder hochzuspringen, um einen Wurf zu blocken. Besonders gute Würfe werden in Zeitlupe wiedergegeben. Sie können sogar das Glas der Rückwand zertrümmern, was einen verärgerten Hausmeister auf den Platz schickt, um die Sauerei zu beseitigen.
Pete Rose Baseball (USA)	Dies ist das letzte Spiel der World Series. Sie sind in Runde neun. Basen geladen. Ein Ausstieg. Und Sie sind bereit zuzuschlagen. Was zu tun ? Schwingen? Erwarten Sie einen Spaziergang? In die Zäune gehen? Es liegt ganz bei Ihnen, genau wie bei einem echten Profiball. Natürlich geben wir Ihnen Optionen und einige Tipps, aber es liegt an Ihnen!
Planet Smashers (USA)	Planet Smashers ist ein vertikal scrollender Shooter ähnlich wie Xevious. Power-Ups können durch die Zerstörung von Frachtern erbeutet werden. Zu den Power-Ups gehören verbesserte Waffen, Schildwiederherstellung und Stealth-Fähigkeiten. Frachter lassen auch Warpkapseln fallen, die der Spieler einsammeln muss, um zum Boss aufzusteigen. Der Unterschied dieses Spiels, der es von anderen Spielen desselben Typs unterscheidet, ist der Bodenschild. Jedes Mal, wenn der Spieler ein Schiff unbeschadet davonkommen lässt, schwächt sich der Schutzschild der Erde ein wenig ab. Wenn der Schild zerstört wird, ist es vorbei.
Pole Position II (USA)	In Pole Position II, das auf der Arcade-Fortsetzung von Pole Position basiert, steuern Sie erneut einen F-1-Rennwagen in einem Zeittraining und versuchen, die Pole-Position zu erreichen. Dann geht es ins Rennen, in der Hoffnung, den ersten Platz zu erreichen. Der Unterschied zwischen Pole Position II und seinem Vorgänger ist, dass Sie jetzt vier Strecken zur Auswahl haben.
Rampage (USA)	George, Lizzy und Ralph waren ganz normale Amerikaner, bis ein Experiment schief ging und sie in einen Gorilla, eine Echse bzw. einen Werwolf verwandelte. Daraufhin planen die drei, Gebäude zu zerstören, und bis zu 3 menschliche Spieler können mitmachen. Wenn Sie lange genug auf die Kanten der Gebäude einschlagen, stürzen diese ein. Die Polizei und das Militär sind hinter Ihnen her und werden auf Sie schießen, also versuchen Sie, sie zu zerstören (wenn das nicht gelingt, können Sie den Kugeln ausweichen). Sie müssen regelmäßig essen, mit Dingen wie Pflanzen im Angebot, um zu vermeiden, schrumpfen zurück zu sein menschlich
