#key	synopsis
Crossbow (USA)	Dans Crossbow, vous et plusieurs amis essayez de traverser de nombreux paysages traîtres afin de récupérer des trésors volés du château du Maître du Mal. Tous les membres de votre groupe ne sont pas armés, mais vous portez une arbalète. En l'utilisant, vous devez tirer sur les obstacles ou sur les ennemis hostiles qui pourraient gêner vos amis lorsqu'ils traversent l'écran. Vous voyez le paysage du point de vue de la première personne, et un par un chaque membre de la fête va marcher de gauche à droite sur l'écran. Il y a beaucoup de paysages différents qui doivent être traversés, chacun avec sa propre variété de dangers. Il y a des déserts avec des scorpions, des cavernes de glace, des jungles avec des singes hostiles, un volcan crachant de la lave, et même le château fortement gardé. Le jeu commence avec deux amis dans votre groupe, avec d'autres amis qui se joignent à vous après avoir nettoyé certaines parties du jeu. Le jeu se termine lorsque tout le monde dans votre groupe a été tué.
Dark Chambers (USA)	Dark Chambers est un jeu d'action d'arcade similaire à Gauntlet. Vous êtes un explorateur dans un labyrinthe souterrain ; votre but est de survivre aux 26 niveaux différents et de rassembler autant de trésors cachés que possible. Cachée quelque part dans chacun des niveaux se trouve une sortie qui vous mènera au niveau suivant. Pour vous empêcher de terminer votre quête, il y a une grande variété de créatures, y compris des zombies, des spectres, des squelettes, des sorciers et la sinistre faucheuse.
Desert Falcon (USA)	Desert Falcon est un jeu de tir de style arcade. Beaucoup de grands trésors du Pharaon sont perdus dans le désert, et votre but est d'en voler autant que possible pour gagner des points. Le jeu propose un point de vue isométrique défilant tandis que vous contrôlez votre faucon à travers les différents paysages désertiques. Les trésors que vous recherchez sont bien sûr gardés. Beaucoup de créatures du désert, y compris les vautours, les guerriers, les poissons volants, les sphinx et autres tenteront de vous empêcher de réussir dans votre tâche. Ainsi, à la fin de chaque niveau, vous devrez faire face à un grand sphinx hurlant pour pouvoir continuer. Votre faucon n'est pas complètement désarmé et a la capacité de tirer des fléchettes qui peuvent être utilisées pour détruire les différents ennemis et le sphinx. Dans le sable, vous rencontrerez parfois des hiéroglyphes. Plusieurs superpuissances différentes peuvent être gagnées en atterrissant et sautillant sur trois de ces hiéroglyphes. Selon les hiéroglyphes collectés, vous pouvez devenir invincible, se déformer jusqu'à la fin du niveau, gagner des points gratuits, tromper les ennemis en attaquant un leurre au lieu de vous, ou même obtenir une bombe aérienne qui détruit tous les ennemis aériens.
Dig Dug (USA)	Dans Dig Dug, menez une guerre souterraine avec votre fidèle harpon ! Il vous faudra vaincre des Pooka coriaces et des Fygar féroces pour passer au niveau suivant. Faites gonfler vos ennemis pour qu'ils éclatent ou laisser tomber des rochers sur eux ! Vous obtiendrez des points en vous en débarrassant ou en ramassant des objets bonus. Ce grand classique est à la fois un jeu d'action et d'arcade old school et un jeu de stratégie. Attirez vos ennemis là où vous le souhaitez et écrasez-les avec les rochers !
Donkey Kong (USA)	Le personnage éponyme Donkey Kong incarne le méchant de l'histoire ; il est présenté comme l'animal domestique du charpentier Jumpman. Maltraité par le charpentier, Donkey Kong s'échappe et kidnappe la petite amie de Jumpman, originalement connue sous le nom de Lady. Le joueur prend le contrôle de Jumpman et doit venir au secours de sa bien-aimée.
Donkey Kong Junior (USA)	Suite de Donkey Kong, le joueur incarne Donkey Kong Junior, le fils du Donkey Kong capturé par Mario. Le principe du jeu est comme celui de Donkey Kong, le joueur doit atteindre Mario en haut des plateformes. Par rapport à son prédécesseur, cette suite apporte un nouvel élément de plates-formes : les lianes. Il faut également faire attention aux crocodiles se déplaçant sur celles-ci. Dans les niveaux où Donkey Kong se trouve enfermé en cage, il faudra chercher des clefs au sommet des chaînes.
Double Dragon (USA)	Double Dragon est un beat them all développé par Technos. Dans ce jeu, Marion, la petite amie de Billy Lee, un spécialiste des arts martiaux, se fait enlever par le gang des Black Shadows. Billy et son frère Jimmy décident d'aller lui porter secours et de l'arracher des mains de Willy, le chef du gang des Black Shadows.
F-18 Hornet (USA)	F-18 Hornet est un simulateur de combat à un joueur dans lequel le joueur pilote un jet F-18 / A de la Marine à travers une série de situations de combat simulées incluant décollages et atterrissages, bombardements, mitraillages et combats aériens.Dans chacune des quatre missions, vous êtes confronté à différents adversaires et devez effectuer une série d'objectifs de combat dans l'ordre du grade d'aviateur naval.
Fatal Run (USA)	Dans ce jeu de conduite / course post-apocalyptique, vous devez vous rendre dans différentes villes pour livrer des médicaments, en route vers une base de missiles qui abrite une fusée capable de sauver le monde.Tout en conduisant à travers les 32 niveaux, vous rencontrerez d'innombrables ennemis qui veulent vous empêcher d'atteindre votre objectif. Votre voiture possède de nombreuses armes pour vous aider, y compris de la dynamite, des roquettes, des nappes de pétrole, des écrans de fumée et des mitrailleuses. Vous pouvez également mettre à niveau votre véhicule dans les magasins de la ville. La mise à niveau de votre réservoir d'essence permet une plus grande autonomie tandis que la mise à niveau de votre pare-chocs vous protège pendant les collisions. Une fonctionnalité de mot de passe vous permet de continuer là où vous vous étiez arrêté.
Fight Night (USA)	Fight Night est un jeu de boxe dans lequel les joueurs boxent 11 adversaires différents sur le chemin du match final avec le champion, Bronx Bomber. Chaque boxeur a des forces et des faiblesses uniques, avec un &quot;super punch&quot; spécialisé. Il y a quatre modes de jeu différents; l'évènement principal solo et le tournoi multi-joueurs (sur les versions disque / cartouche uniquement), ainsi que les modes entrainement et sparring. Les joueurs peuvent également créer leur propre boxeur, en choisissant l'apparence et les capacités.
Food Fight (USA)	Vous incarnez Charley en train de manger un cornet de crème glacée. Mais d'abord vous devez éviter les chefs qui sont là pour vous en empêcher : Angelo, Zorba, Oscar et Jacques. Évitez la nourriture qu'ils vous jettent pour obtenir le cône. Vous pouvez également jeter votre propre nourriture sur les chefs pour les ralentir.
Galaga (USA)	Galaga est un shoot 'em up développé par Namco. Le joueur pilote un vaisseau spatial qui peut seulement se déplacer de gauche à droite au bas de l'écran et qui ne dispose que d'un tir simple. Les vaisseaux ennemis tentent de bombarder le joueur.
GATO (USA) (Proto)	GATO est un simulateur de sous-marin initialement lancé pour plusieurs ordinateurs personnels, tels que Apple II, Atari 8 bits, et Commodore 64. Atari avait prévu de porter GATO sur l'Atari 7800 et même de mettre en place une démo simple, mais le jeu n'a apparemment pas dépassé ce stade. La démo se compose de quatre captures d'écran que vous pouvez parcourir en appuyant sur le bouton de tir. Vous pouvez télécharger l'image ROM ci-dessus et l'exécuter dans l'émulateur MESS Atari 7800.
Hat Trick (USA)	Hat Trick est un match de hockey en deux contre deux basé sur la borne d'arcade de 1984 du même nom. Chaque joueur contrôle un gardien et un patineur. L'objectif est de tirer le palet dans le but des équipes adverses. Chaque partie dure deux minutes.
Ikari Warriors (USA)	Ikari Warriors est un run and gun développé par SNK. Le joueur incarne Ralf ou Clark, des soldats inspirés qui doivent traverser la jungle pour atteindre le village d'Ikari. Un grand nombre d'ennemis barrent la route du personnage comme des tanks, des hélicoptères ou d'autres soldats ennemis. Pour accomplir la mission, le joueur peut récolter une série de bonus en chemin.
Impossible Mission (USA)	Impossible Mission est un jeu de plate-forme conçu par Dennis Caswell, développé et édité par Epyx. Le joueur incarne un agent secret chargé de stopper le professeur Elvin Atombender suspecté de pirater les ordinateurs de la sécurité nationale. Il doit alors pénétrer la forteresse du professeur afin d'y trouver le mot de passe qui permet d'accéder à la salle où se terre Atombender ; ceci, en évitant les différent robots de sécurité, et en un temps limité.
Jinks (USA)	Jinks a ajouté un concept nouveau aux jeux de type casse-briques, en offrant un mouvement de pad beaucoup plus libre (à la fois horizontalement et verticalement), un écran de défilement horizontal et la possibilité de retourner le pad triangulaire au besoin.L'objectif est de survivre sur la planète Jinks - une mission d'exploration sur cette planète riche en ressources a mal tournée. Comme dangers, il y a des objets qui peuvent détruire le pad ou le rendre plus petit. Il y a aussi la possibilité de secouer l'écran si la balle se retrouve en boucle.
Joust (USA)	Joust est un classique du jeu d'arcade. C'est un jeu d'action qui met en scène des joutes à dos d'oiseau dans un univers médiéval fantaisiste. Il introduit un mode deux joueurs jouable à la fois en coopération et en compétition. Il a été adapté sur de nombreuses systèmes familiaux, et a eu une suite, Joust 2, en 1986.
Karateka (USA)	Le maléfique Akuma a détruit la patrie du protagoniste, tué nombre de ses amis et enlevé la princesse Mariko. Heureusement, le héros est doué pour les arts martiaux, et sa quête inévitable pour atteindre le palais d'Akuma et sauver Mariko a des chances de réussir. nnKarateka se joue sur le côté et propose une succession d'adversaires de plus en plus difficiles. Trois types de coups de poing et de pied sont disponibles pour le joueur et ses adversaires, différenciés par leur hauteur (basse, moyenne et haute). Le protagoniste dispose d'une barre de santé qui se remplit progressivement lorsqu'il est immobile.
Klax (USA) (Proto)	Un jeu d'action / puzzle, l'objet est d'attraper les tuiles tombantes de couleurs assorties et de créer des rangées, des colonnes ou des diagonales d'une seule couleur. Chaque niveau nécessite un motif différent, et les tuiles tombent plus vite, et de plus en plus à la fois, dans un nombre croissant de couleurs à mesure que le jeu progresse.
Kung-Fu Master (USA)	Kung-Fu Master est un beat them all développé par Irem. Le joueur incarne Thomas, un maître de Kung Fu, qui se fait attaquer par un groupe d'inconnus qui kidnappent sa petite amie Silvia avant de s'enfuir. Peu après il reçoit une lettre signée par un mystérieux X lui enjoignant de se rendre au temple du démon s'il tient à la vie de Silvia. Il devra affronter les cinq fils du démon avant de pouvoir sauver son amour.
Mario Bros. (USA)	Mario Bros. est un jeu de plate-forme qui met en scène deux plombiers moustachus : Mario et Luigi, qui doivent enquêter sur les égouts de New York après que d'étranges créatures y sont apparues. Le but du jeu est d'éliminer tous les ennemis présents dans le niveau, niveau après niveau, en marquant le maximum de points et en essayant d'aller le plus loin possible. Des niveaux bonus dans lesquels il faut récupérer un maximum de pièces pour gagner plus de points sont présents. Il est possible de jouer à deux, le deuxième joueur contrôlant alors Luigi et se trouvant en concurrence avec le premier.
Mat Mania Challenge (USA)	Enfilez vos bottes de lutte et montez sur le ring du Championnat de la Fédération de Wrestling Atari. Basé sur la borne d'arcade Technos de 1985, le défi Mat Mania propose une action en tête-à-tête pour deux joueurs, ou la carrière d'un joueur jusqu'à la ceinture du championnat. Chaque match dure trois minutes. L'objectif est de battre votre adversaire, soit en nombre de point, soit en le bloquant, soit en l'éliminant. Vous pouvez effectuer des mouvements tels que le Overhead Slam ou le Piledriver et beaucoup d'autres; mais votre adversaire a les mêmes capacités.
Mean 18 Ultimate Golf (USA)	Pebbele Beach et St. Andrews sont deux des terrains offerts dans cette simulation de golf, publié dans les premières années de la technologie 16 bits. Le système de contrôle à trois clics a été utilisé, le premier clic commendant le swing, le second la puissance et le troisième augmentant ou diminuant. Les options de difficulté débutant et expert sont de base - le dernier mode a des effets de tir et de nuances plus prononcés, rendant le timing du troisième clic encore plus crucial. Vous pouvez également choisir entre des tees réguliers ou professionnels - dans la dernière option la distance des trous est plus longue, et l'ordinateur ne choisit pas automatiquement le meilleur club. Parce que les longs tirs ne sont pas un aspect crucial pour la plupart des trous, le paramètre débutant / expert est le facteur plus important pour votre score probable. Une caractéristique unique pour l'époque était que le concepteur des parcours, était un pratiquant.
Meltdown (USA)	Meltdown est un jeu d'arcade similaire à Reactor. Sur l'écran, vous verrez une représentation d'un réacteur nucléaire; De nombreuses barres de contrôle sont situées au centre de l'écran, les parois du réacteur étant situées sur les bords. A l'intérieur du réacteur se trouvent de nombreuses particules (dangereuses) qui endommageront les barres de contrôle si elles entrent en collision. En utilisant le pistolet léger, vous devez tirer et détruire les différentes particules avant que les barres de contrôle ne soient détruites. Au fur et à mesure que les barres de commande subissent des dommages, les parois du réacteur vont se resserer lentement vers l'intérieur, réduisant ainsi la quantité d'espace disponible. De temps à autre, des cristaux de puissance peuvent apparaître; En cas de tir, ceux-ci fournissent des bonus tels que points supplémentaires, réparation de la barre de contrôle, gel temporaire des particules, tirs plus puissants et plus encore. Le jeu se termine lorsque les barres de contrôle ont été complètement détruites provoquant la fusion du réacteur.
Midnight Mutants (USA)	Midnight Mutants est un jeu vidéo de type aventure, action, survival horror, dans lequel le joueur incarne Jimmy, qui vient rendre visite à son grand-père pour Halloween. Le Dr Evil est de retour de sa tombe et a enfermé le grand-père dans une citrouille. Jimmy doit sauver son grand-père.
Missing in Action (USA) (Proto)	Présenté il y a plusieurs années lors d'événements de jeux, le prototype Atari 7800 Missing in Action a enfin vu le jour ! L'utilisateur d'AtariAge, Mitch a récemment acquis le seul prototype connu de ce jeu et a gracieusement partagé le binaire avec la communauté pour que tout le monde puisse en profiter. Missing in Action est basé sur le film de 1984 du même nom, avec Chuck Norris comme protagoniste. Le jeu est un beat'em up qui se déroule au Vietnam au plus fort de la guerre du Vietnam. En tant que Colonel James Braddock, prisonnier de guerre capturé, votre mission est de vous échapper d'un camp d'internement, de sauver des prisonniers de guerre capturés, de libérer l'ambassade américaine et de tuer le méchant tsar de la drogue. S'il avait été complété, Missing in Action aurait été un ajout impressionnant à la bibliothèque 7800. À l'heure actuelle, ce prototype est complet à environ 85% et est assez jouable.
Motor Psycho (USA)	MotorPsycho est similaire à Pole Position, mais avec des motos remplaçant les voitures. L'objectif est de compléter chaque course dans le temps imparti tout en esquivant les autres motos. Les rampes éparpillées tout au long de la piste permettent à la moto de sauter par dessus les obstacles et les autres motards. Vous pouvez passer d'une vitesse élevée à une vitesse basse, mais il n'y a pas de frein. Un joueur peut personnaliser sa moto en ajustant les temps de réponse «redresser» et «tourner» avant la course.
Ms. Pac-Man (USA)	Le concept de Ms. Pac-Man demeure identique à Pac-Man puisqu'il en garde la majorité du code. Le joueur contrôle un personnage dans un labyrinthe et le but est d'avaler toutes les pac-gommes en évitant les fantômes.
Ninja Golf (USA)	Ninja Golf est un jeu d'action d'arcade qui combine un jeu de golf avec un jeu de combat à défilement latéral. Vous êtes un ninja, et votre objectif est de survivre à neuf trous de golf ninja! Sur chacun des trous, vous alternez entre le golf et les parties d'action. D'abord vous frappez la balle en sélectionnant la direction et la distance de la vue aérienne au bas de l'écran; Ensuite, vous devrez courir jusqu'à l'endroit où votre balle a été touchée tout en vous défendant des nombreux ennemis. Selon le terrain que vous devez traverser, divers ninjas ennemis, grenouilles géantes, requins tueurs, serpents et autres ennemis se mettront en travers de votre chemin. Pour éliminer les ennemis, vous pouvez frapper, taper ou utiliser une étoile de lancer. Plusieurs bonus peuvent être trouvés de temps en temps; invincibilité temporaire, vie supplémentaire, restauration de la santé, ou transport magique vers le green peuvent apparaître sur l'écran. Une fois que vous avez atteint le green, vous devrez vaincre un dragon cracheur de feu qui garde le trou. Le parcours de neuf trous augmente progressivement en difficulté et comporte des parcours par 3, par 4 et par 5.
One-on-One Basketball (USA)	Contrôlez Julius Erving ou Larry Bird devant un seul panier, dans un jeu de un contre un. L'utilisateur peut choisir de jouer jusqu'à un certain score ou pour une certaine durée. En attaque, le joueur peut pivoter pour rester à l'écart de son rival, prendre un tir à distance ou se déplacer sous le panier pour des slam-dunks spéciaux. En défense, vous pouvez essayer de prendre la balle de votre adversaire ou sauter pour bloquer un tir. Les configurations particulièrement bonnes obtiennent une reprise au ralenti. Vous pouvez même casser le verre du panneau, ce qui enverra un concierge irrité sur le terrain pour nettoyer le désordre.
Pete Rose Baseball (USA)	C'est le dernier match de la série mondiale. Vous êtes dans la neuvième manche. Bases chargées. Une sortie. Et vous êtes pret à frapper. Que faire ? Balancer ? Attendre un marcher ? Aller dans les clôtures ? Tout dépend de vous, comme dans une vraie balle professionnelle. Bien sûr, nous allons vous donner des options et quelques conseils mais, c'est vous qui décidez !.
Pit Fighter (USA) (Proto)	Ce prototype est une version de développement du jeu. Il y a des problèmes avec la détection de collision, et les graphismes sont assez simples. Bien que cela soit compris comme un portage de Pit Fighter, il pouvait servir comme moteur de jeu pour de nombreux titres basés sur ces graphiques génériques.
Planet Smashers (USA)	Planet Smashers est un jeu de tir à défilement vertical similaire à Xevious. Les power-ups peuvent être capturés en détruisant des cargos. Les power-ups comprennent des armes améliorées, la restauration du bouclier, et la capacité de camouflage. Les cargos larguent également des capsules de distorsion que le joueur doit collecter afin de passer au boss de niveau. La différence de ce jeu qui le distingue des autres du même type est le bouclier terrestre. Chaque fois que le joueur laisse un vaisseau s'en aller indemne, le bouclier terrestre s'épuise un peu. Si le bouclier est détruit, c'est fini.
Plutos (USA) (Proto)	Plutos est un jeu de tir spatial orienté verticalement avec un gameplay similaire à Raiden. Le jeu propose six niveaux différents, chacun avec son propre thème et son propre patron. Seuls trois de ces niveaux sont graphiquement originaux - les trois autres ne sont que des changements de palette de couleurs. Plutos offre un mode de jeu solo ainsi que deux modes simultanés à deux joueurs, sélectionnables avec le commutateur de difficulté de gauche. Plutos dispose également d'un système unique de mise sous tension des armes. Il existe trois types d'armes différentes, chacune pouvant être améliorée jusqu'à quatre fois, ainsi qu'un pouvoir d'invincibilité. Les trois armes différentes sont: deux mitrailleuses, un pistolet à propagation et un pistolet à énergie.
Pole Position II (USA)	Dans Pole Position II, basé sur la suite arcade de Pole Position, vous conduisez à nouveau une F-1 dans une course de qualification chronométrée, essayant d'atteindre la pole position. Puis c'est parti pour la course, dans l'espoir de prendre cette première place. La différence entre Pole Position II et son prédécesseur est que vous pouvez maintenant sélectionner quatre pistes.
Rampage (USA)	RAmpage est un jeu d'action dans lequel les joueurs ont la possibilité de diriger trois types de monstres, tous créés à partir d'humains mutants : « George », un gorille à la King Kong, « Lizzie », un reptile à la Godzilla, et « Ralph », un loup-garou géant. L'objectif est de détruire tous les immeubles du quartier en résistant aux forces armées qui tentent de s'interposer (hélicoptères, tanks, bateaux, soldats) et en faisant peu de cas des civils (les monstres peuvent manger les passants). Chaque niveau est réussi une fois le quartier réduit en ruines.
Rampart (USA) (Proto)	Rampart est un portage inédit pour Atari 7800 du jeu d'arcade Atari du même nom. Votre but dans la version arcade est de construire un château en utilisant des pièces pour former un mur autour de votre territoire. Après la construction de votre château, vous devez placer des canons et les utiliser pour tirer sur des navires ennemis ou sur le château d'un autre joueur. Après chaque tour, vous avez l'occasion de reconstruire votre château avant le début du prochain tour. Malheureusement, le portage pour 7800 de Rampart actuellement disponible est dans un état précoce et pas complet en termes de gameplay ou de graphisme, ce qui est immédiatement évident par l'absence d'un écran de titre approprié. Rampart nécessite un joystick 7800 à deux boutons. Vous pouvez sélectionner la difficulté et le nombre de joueurs, y compris un joueur, deux joueurs, une équipe ou des modes de compétition. Le gameplay consiste à tirer sur les cibles ennemies, qui apparaissent sous forme de graphismes &quot;NME&quot;. Le bouton gauche de la manette allume votre arme normale. Le bouton de tir droit détruira tous les ennemis à l'écran. Si vous choisissez un jeu à deux joueurs (équipe ou compétition), les deux joueurs peuvent tirer sur des cibles ennemies. Il existe plusieurs environnements de jeu différents selon le type de jeu sélectionné ou si vous jouez à des jeux supplémentaires. Les notes internes Atari de 1993 mentionnent que le jeu est presque finalisé, donc une version plus complète du jeu doit exister quelque part.
RealSports Baseball (USA)	Baseball est un jeu d'action qui peut être joué par deux joueurs ou un joueur contre l'ordinateur. Le jeu vous permet de frapper la balle ou de tenter un homerun, de voler des buts et d'utiliser plusieurs types de lancers d'une balle rapide à une balle courbe. Plusieurs variantes de jeu sont incluses qui vous permettent de choisir si l'équipe qui reçoit ou l'équipe visiteuse est en première position, si un joueur peut swinguer uniquement sur des base qui sont prises, ou à n'importe quel emplacement.
Rescue on Fractalus (USA) (Proto)	Ce jeu d'action en 3D se déroule sur une planète extraterrestre connue sous le nom de Fractalus. Le joueur incarne un pilote de vaisseau devant retrouver et sauver d'autres pilotes s'étant écrasé sur la planète, les missions de sauvetages devenant plus difficile lorsque des aliens, les Jaggies, commencent à défendre leur planète.
Robotron - 2084 (USA)	Robotron:2084 est un run & gun dans lequel le joueur contrôle un personnage armé dans un environnement mono-écran représenté en vue de dessus et le but du jeu est de détruire les robots qui l'assaillent et de sauver les humains afin d'obtenir le meilleur score possible. Le système de contrôle est basé sur deux joysticks : le personnage peut être déplacer et tirer indépendamment dans les huit directions.
Scrapyard Dog (USA)	Dans Scrapyard Dog, vous jouez le rôle de Louie, un employé de la décharge, dont le compagnon Scraps a été reconnu par l'ignoble M. Big. Louie a des bombes et des bidons à sa disposition pour les utiliser contre les ennemis, qui comprennent des gangsters, des rats et des souris. Il peut également utiliser des boucliers pour se protéger en route vers les seize points de contrôle du jeu. Louie doit atteindre chaque point de contrôle dans un certain laps de temps afin de sauver Scraps.
Sentinel (Europe)	Sentinel est un jeu d'action à défilement latéral. Plusieurs mondes ont été victimes d'une attaque extraterrestre, et vous devez les libérer. Pour ce faire, une orbe rougeoyante appelée La Sentinelle a été envoyée, capable d'absorber l'énergie extraterrestre. Lorsque la Sentinelle flotte au-dessus des divers paysages défilants, vous devez la protéger des attaques en utilisant le pistolet léger pour détruire les ennemis et les tirs de l'ennemi. Si vous ne détruisez pas un ennemi, cela épuisera l'approvisionnement en énergie de La Sentinelles qui finira par la détruire. Il y a quatre niveaux de difficulté croissante, chacun avec un grand boss à la fin. Pour vous aider dans votre mission, plusieurs bonus peuvent être rencontrés de temps en temps; Une puissance de feu accrue et de l'énergie peuvent être acquises lorsque vous prenez les capsules bonus qui apparaissent. Trois niveaux de difficulté sont disponibles.
