#key	synopsis
Blue Lightning (World)	Blue Lightning ist ein Actionspiel auf Lynx. Der böse General Drako verbreitet Chaos auf der ganzen Welt. Du bist ein Super-Luftkämpfer und musst von Kontinent zu Kontinent fliegen, um böse Mächte zu vernichten.
Bubble Trouble (USA, Europe)	Bubble Trouble ist ein Actionspiel auf Lynx. Im Mittelpunkt der App steht ein wissenschaftlicher Forscher namens Travis, der in einem Forschungsinstitut arbeitet. Leider geht ein Experiment schief und unser Freund Travis ist in einer Parallelwelt gefangen. Sie müssen durch die 5 Abschnitte gehen, aus denen diese Welt besteht, um eine Ausgangstür zu finden.
California Games (World)	Gelangweilt von ewig gleichen Sportspielen, bei denen die üblichen olympischen Disziplinen durchgekaut werden? Dann herzlich willkommen in Kalifornien, der Heimat der spektakulärsten Sportarten in der Welt! Gestartet wird in Hollywood. Mit dem Skateboard muss sich der Spieler mit waghalsigen Manövern in der Halfpipe beweisen. Anschließend geht die Reise nach San Francisco. Bei der Trendsportart Footbag geht es darum, einen kleinen Ball mit allen Körperteilen, außer den Händen, in der Luft zu halten. Es folgt die Königsdisziplin aller Strandwettkämpfe – das Wellenreiten. Auf der Suche nach der perfekten Welle gleitet der Spieler mit dem Surfbrett auf der Welle entlang. In der nächsten Disziplin zeigt man auf dem BMX-Rad Kunststücke im Geländekurs.
Centipede (USA) (Proto)	Hunderte und Tausende davon. Gruselige. Krabbelnde. Summende. Schwärmende. Und sie alle versuchen dich zu kriegen. Bevor Sie sie bekommen.
Checkered Flag (USA, Europe)	Checkered Flag für den Jaguar ist ein 3D-Rennspiel im F1-Stil. Die Grundnahrungsmittel des Rennspiels sind hier: Einzelrennen, Training und Turnier. Sie können auch verschiedene Optionen für jedes Rennen einrichten. Sie können verschiedene Wetterbedingungen wählen. Oder Sie können Ihr Auto so einrichten, dass es seine Fahreigenschaften ändert. Es gibt 10 verschiedene Strecken, auf denen man Rennen fahren kann, jede mit einem anderen Thema. Einige finden an sonnigen Stränden statt, andere in der Arktis.
Chip's Challenge (World)	Chip McCallahan ist ein Nerd, der gerne in den Computerclub &quot;Bit Busters&quot; aufgenommen werden würde, der von Melinda, einem Wunder an Intelligenz, geleitet wird. Um in den Club aufgenommen zu werden, muss er jedoch seine Intelligenz beweisen, indem er einen Einstufungstest absolviert und die Aufgaben löst, aus denen die zahlreichen Spielbretter bestehen (je nach Version bis zu 149). Chip muss alle Chips in jedem Level einsammeln, bevor er den &quot;Socket&quot;, der den Ausgang blockiert, entfernen kann. Dazu muss er die Reihenfolge seiner Aktionen berechnen, Türen öffnen, indem er den richtigen Schlüssel aufhebt, Blöcke wegschieben, um Durchgänge zu blockieren oder neue zu schaffen, das richtige Accessoire benutzen, um in tödliche oder unpassierbare Bereiche zu gelangen (blauer Schild für Wasser, roter für Feuer, Steigeisen, um auf Eis zu laufen, Magnet, um Magnetfeldern zu widerstehen...). Die ersten Level dienen als Tutorial und der Schwierigkeitsgrad steigt schnell an.
Crystal Mines II (USA, Europe)	Crystal Mines II ist ein Puzzlespiel über Lynx. Ein sagenhafter Schatz liegt tief in der verlassenen Kristallmine. Sie müssen also einen Roboter durch die Minen steuern und so viel Reichtum wie möglich sammeln. Passen Sie auf, dass Sie nicht in die Hände von Dämonen fallen! Diese Buried Treasure-Version enthält sowohl das Originalspiel als auch 125 neue Level.
Daemon's Gate (USA) (Proto 1)	Daemon's Gate ist zwar unvollständig, aber das fortschrittlichste RPG auf Lynx und bietet eine riesige Welt, die Spieler erkunden können. In Tormis, der Hauptstadt der zivilisierten Länder, wirst du mit Gastwirten, Wachen, Ladenbesitzern und Stadtbewohnern interagieren. Frage das &quot;Amulett des Wissens&quot;, um Antworten auf deine Fragen zu erhalten. Töte Monster und sammle Geld, indem du private Schätze plünderst, die sich in verschiedenen Stadtgebäuden befinden. Mische Kräuter und magische Zutaten, um Zaubertränke herzustellen. Besuche ferne Länder wie Anchor, Point Jornuli, die Gefängnisstadt Atteia und mehr. Das Spiel verfügt über eine integrierte Karte (Option 1&quot; und &quot;A&quot;), die eine bis zu 48-fache Vergrößerung der RIESIGEN Region bietet, die auf dem Spielmodul enthalten ist.
Desert Strike - Return to the Gulf (USA, Europe)	Das erste Spiel der Strike-Reihe. Ein Jahr nach dem Golfkrieg übernimmt ein selbsternannter General namens Kilbaba (Muababa in der GBA-Version) ein Arabisches Emirat und droht, den Dritten Weltkrieg gegen seinen westlichen Feind, die Vereinigten Staaten, zu beginnen. Die ganze Welt hält den Atem an, als der Präsident Sie auserwählt hat, Kilbaba und seine Terroristenarmee zu zerstören, bevor er einen Atomangriff auf die Welt startet! Sie müssen einen speziell entwickelten AH-64A Apache in einer Reihe von Missionen fliegen, um in Aktion vermisste Charaktere zu retten, Kraftwerke zu zerstören, SCUD-Raketen in die Luft zu sprengen usw., um die feindliche Verteidigung auszuschalten und gleichzeitig Kilbabas Pläne herauszufinden.
Dinolympics (USA, Europe)	In Dinolympics auf Lynx müssen Sie einen Stamm prähistorischer Menschen in seiner Entwicklung begleiten. Auf jedem Level müssen Sie Aufgaben in einer begrenzten Zeit mit einer bestimmten Anzahl von Stammesmitgliedern erledigen. Humorvolle Animationen untermalen die Passagen zwischen den Levels. Sie weisen die Männer einen nach dem anderen an und können sie abhängig von den verfügbaren Objekten zu verschiedenen Aktionen auffordern.
Dirty Larry - Renegade Cop (USA, Europe)	Er ist der Böseste der Guten. Er ist Dirty Larry – abtrünniger Polizist. Mr. Big's Gang ist entschlossen, seine Karriere endgültig zu beenden – wenn sein eigener Kapitän es nicht zuerst tut! Also beeilt euch auf die Straße. Es ist Zeit für einen kleinen Hausputz!
Double Dragon (USA, Europe)	Double Dragon on Lynx ist ein Beat'em-Spiel, das im chaotischen New York im Herzen der 90er Jahre spielt. Allein oder zu zweit spielen Sie Billy und Jim Lee, zwei Brüder, die Kampfkunst unterrichten. Die Geschichte beginnt, als Billys Freundin von einer städtischen Bande entführt wird. Die beiden Brüder beschließen daraufhin, direkt mit der gegnerischen Bande in den Kampf zu ziehen.
Dracula - The Undead (USA, Europe)	Dracula the Undead ist ein Abenteuerspiel auf Lynx. Sie müssen Draculas finsteres Schloss erkunden, um den Wirt des Ortes zu finden und ihn zu töten. Aber Vorsicht ! Wenn Sie scheitern, werden Sie zum Abendessen für die gesamte Familie des Vampirs.
Electrocop (World)	Electrocop ist ein Action-/Puzzlespiel auf Lynx. Heute wird die Tochter des Präsidenten vermisst. Sie wurde vom bösen Roboter Criminal Brain gefangen genommen. Nur Sie als Hybridroboter Electrocop können sie zurückbringen.
European Soccer Challenge (USA, Europe)	European Soccer Challenge bietet Ihnen die ganze Spannung und Spannung des European Challenge Cup in dieser actiongeladenen Version des weltweit beliebtesten Spiels mit über 170 Teams aus 32 Ländern. Hat Ihr Team das Zeug dazu?
Eye of the Beholder (USA) (Proto 1)	Stellen Sie Ihre besten Kämpfer an die Spitze. Streitaxt-schwingende Skelette gehören zu den ersten Schrecken, denen Sie in 13 Chaos-Leveln begegnen. Werden sie die letzten sein? Diese Flinds sind nicht deine Freunde. Und sie jagen gerne im Rudel! Haben Sie jemals einen Kuo-Toa getroffen? Es ist eine elektrisierende Erfahrung. Noch schockierender ist der Betrachter selbst, wenn man lange genug überlebt, um ihn zu treffen. Vergessen Sie nicht, hinter sich zu schauen! Riesenspinnen schauen gerne zu, wie man vorbeigeht, und schlagen dann zu.
Fat Bobby (USA, Europe)	Fat Bobby ist ein zweidimensionales Jump-and-Run-Spiel für Lynx. Du spielst den Rockmusiker Bobby und musst aus der Masse an Feinden entkommen, die dich aufhalten wollen! Benutze deine Gitarre, um Schädel zu zertrümmern und dir einen Weg durch die Levels des Spiels zu bahnen!
Fidelity Ultimate Chess Challenge, The (USA, Europe)	Fidelity Ultimate Chess Challenge ist ein Brettspiel auf Lynx. Sie stehen vor einem komplett in 3D gefertigten Schachbrett. Die Statistiken zu Spielständen, Zeit und Bewegungen werden Ihnen auf dem Bildschirm angezeigt.
Gates of Zendocon (World)	Gates of Zendocon ist ein Shoot'em Up auf Lynx. Die böse Spinne Zendocon hat dich in ihrem Netz gefangen. Wenn Sie sie annehmen, besteht Ihre Mission darin, sie und ihre tapferen Droiden in den 51 Welten des Spiels zu besiegen.
Gauntlet - The Third Encounter (World)	Gauntlet: The Third Encounter ist ein Action-/Abenteuerspiel für Lynx. Ein magischer Stern namens Gem wurde gefangen genommen und in den Katakomben einer Festung gefangen gehalten. Gemeinsam mit deinen Freunden musst du den Stern und dein Land befreien.
Gordo 106 (USA, Europe)	Sie spielen einen Affen namens Gordo, der im N. Human Labs, einem Labor, das mit Tieren experimentiert, im Käfig 106 lebt. Eines Tages nimmt Gordo versehentlich eine nuklear angereicherte Banane zu sich, wodurch sein Gehirn wächst und er versteht, was vor sich geht. Er befreit sich und befindet sich nun auf einer Mission, um seine Tierfreunde zu befreien und den bösen Fängen des N. Human-Labors zu entkommen. Bananen sind die einzige Möglichkeit, Gesundheit zu regenerieren, und man kann Äpfel benutzen, um seine Feinde zu bekämpfen. Gordo kann an Ketten schwingen, die von der Decke hängen, um den vielen Gruben zu entgehen, die überall auf seinem Weg liegen.
Hard Drivin' (USA, Europe)	Hard Drivin' ist ein 3D-Rennspiel auf Lynx. Sie sitzen am Steuer eines Sportwagens und das Ziel ist es, so viele Kontrollpunkte wie möglich zu passieren. Jeder Kontrollpunkt gibt Ihnen einen zusätzlichen Zeitbonus, um weiterzukommen. Einige Strecken eignen sich für Stunts (Springen durch einen Ring, Springen über eine Brücke usw.) und Sie können Ihren Auftritt in Zeitlupe verfolgen.
Hockey (USA, Europe)	Bei diesem Spiel handelt es sich, wie der Name schon sagt, um eine Hockeysimulation, die Mario Lemieux Hockey sehr ähnlich ist. Es stehen 22 Teams zur Auswahl, die auf der NHL 91-Aufstellung basieren, aber auf Wunsch des Spielers geändert werden können. Sie steuern jeweils einen Spieler und die CPU steuert den Rest Ihres Teams. Sie können jedoch bei Bedarf jederzeit zu einem anderen Spieler wechseln. Es gibt auch ein Kampfstrafensystem, bei dem Sie einen Gegner kontinuierlich schlagen müssen, um fortzufahren. Das Spiel wird aus einer isometrischen Perspektive betrachtet, als ob Sie auf einem der Zuschauerplätze sitzen würden.
Hydra (USA, Europe)	Hydra ist ein Action-/Rennspiel auf Lynx. An Bord Ihres hochentwickelten Schiffes müssen Sie streng geheime Militärausrüstung in alle Ecken der Welt liefern. Aber seien Sie vorsichtig, es erwarten Sie viele Fallen.
Ishido - The Way of Stones (USA, Europe)	Wir stellen Ishido vor, das alte und komplizierte Spiel der Steine. Sie müssen Steine nach jahrhundertealten Regeln in passenden Farben und Mustern auf dem Spielbrett platzieren. Es erfordert große Geschicklichkeit und Konzentration – aber wenn Sie das Geheimnis des Orakels lüften können, wird Ihnen seine Weisheit helfen!
Jimmy Connors' Tennis (USA, Europe)	Lernen Sie in Great Courts on Lynx das Tennisspielen von einem der größten Tennisspieler aller Zeiten. Nachdem Sie einen der fünf angebotenen Trainer ausgewählt haben, können Sie Jimmy Connors verpflichten und Kurse auf der ganzen Welt durchsuchen. Die wichtigsten Wettbewerbe sind spielbar, darunter die vier Grand-Slam-Turniere. Es ist daher möglich, auf hartem Untergrund, aber auch auf Sand und Rasen zu spielen.
Joust (USA, Europe)	In Joust übernehmen die Spieler die Kontrolle über einen Ritter mit einer Lanze, der auf seinem fliegenden Strauß (oder Storch, für Spieler 2) reitet, um gegen computergesteuerte böse Ritter zu kämpfen, die auf Geiern reiten. Die Spieler müssen mit den Flügeln ihres Vogels schlagen, um den Feind von einem höheren Turnierpunkt aus zu treffen und den Geier und seinen Reiter zu zerstören. Sobald der Feind getroffen wurde, fällt ein Ei auf eine der Plattformen darunter. Die heldenhaften Ritter müssen die Eier zerstören, bevor sie schlüpfen und neue und zunehmend schwierigere Ritter freisetzen. Die drei Stärken feindlicher Ritter sind Bounder (roter Ritter), Hunter (weißer Ritter) und Shadow Lord (blauer Ritter). Diese feindlichen Ritter sind nicht die einzige Herausforderung im Spiel. Die Spieler müssen sich auch mit zerfallenden Plattformen, Lavatrollen, die versuchen, Ritter ins Feuer zu ziehen, und dem gefürchteten &quot;unschlagbaren&quot;(?) Pterodaktylus herumschlagen.
Klax (World)	Bei einem Action-/Puzzlespiel besteht das Ziel darin, fallende Kacheln verschiedener Farben einzufangen und Reihen, Spalten oder Diagonalen einer einzigen Farbe zu erstellen. Für jedes Level muss ein anderes Muster erstellt werden, und die Kacheln fallen im Verlauf des Spiels schneller, mehr auf einmal und in immer mehr Farben.
Krazy Ace - Miniature Golf (USA, Europe)	Krazy Ace Miniature Golf ist ein Sportspiel auf Lynx. Hier haben wir es mit einem Minigolfspiel zu tun, das von 1 bis 4 Spielern gespielt werden kann. Sie müssen den Ball daher mit so wenigen Schlägen wie möglich ins Loch bringen und dabei Fallen und Hindernissen ausweichen.
Kung Food (USA, Europe)	Der ultimative Essenskampf! Mutierte Knabbereien aus Ihrer Tiefkühltruhe dringen in Ihre Küche, Ihr Leben und Ihre Welt ein. Um die bösartigen Gemüse zu besiegen, sind Schnelligkeit und Ihre Kampfkunstfähigkeiten gefragt!
Lemmings (USA, Europe)	Ihre Aufgabe ist es, die Lemminge in 120 rasanten Rätselleveln zu retten. Diese Kreaturen laufen einfach blind durch die Welt in der Hoffnung, am Ende des Levels in Sicherheit zu gelangen – leider gibt es in diesen Levels neben anderen Gefahren auch steile Abgründe, Lücken im Boden, Barrieren und Flüsse. Sie steuern nicht einen einzelnen Lemming, sondern ein Fadenkreuz, das über jeden Lemming bewegt werden kann. Unten finden Sie eine Auswahl an Funktionen, die einem Lemming zugewiesen werden können, darunter Klettern, Schweben und Schlagen. Sie müssen klicken, um die entsprechende Funktion auszuwählen, und dann auf das Lemming klicken, um es zu aktivieren. Jedes Level bietet eine andere Bandbreite an Fähigkeiten, eine andere Anzahl an Lemmingen und einen anderen Zielprozentsatz für den Fortschritt.
Loopz (USA) (v0.04) (Proto) (1992-09-16)	Es könnte nicht einfacher sein. Sie erhalten Stücke unterschiedlicher Größe und Form. Nacheinander legt man sie auf das Spielbrett – schon ist die erste Runde geschafft. Jaaaah! Jetzt ist es nicht so einfach. Dieses Mal haben Sie nicht die Teile bekommen, die Sie wollten. Egal – starten Sie einfach eine weitere Schleife. Plötzlich wird es auf dem Board etwas zu voll. Jetzt haben Sie Schwierigkeiten, einen Ort zu finden, an dem Sie die Teile ablegen können (egal, wohin sie gehen, Sie können es sich nicht leisten, den Timer ablaufen zu lassen, weil Sie sonst ein Leben verlieren). Jetzt wird es richtig hektisch. Dachten Sie wirklich, dass dieses Spiel einfach ist (und dies ist nur das erste Level von Spiel A)? Schon bald werden Sie von Loopz träumen. Ich frage mich, ob Sie das nächste Mal in der Lage sein werden, einen längeren Loop als je zuvor zu erstellen – oder mehr Loops als Ihre Platte. Wird Loopz dich verrückt machen? Darauf können Sie wetten!
Lynx Casino (USA, Europe)	Bei diesem Spiel handelt es sich um eine Sammlung von Casinospielen, auf die man zugreifen kann, indem man den Spieler durch das Casino bewegt und den bevorzugten Spieltisch oder Automaten zum Spielen des Spiels auswählt. Sie beginnen mit 1.000 $ zum Spielen, können aber bei Bedarf auch zwei Kredite von 500 $ von den Händlern erhalten. Sobald Ihr gesamtes Geld verspielt ist, ist das Spiel vorbei. Die 5 verfügbaren Spiele sind: Blackjack, Craps, Roulette, Spielautomaten (Fruchtautomaten) und Videopoker.
Malibu Bikini Volleyball (USA, Europe)	Willkommen in Malibu: Volleyball-Hauptstadt der Welt. Hierher kommen die Besten, um zu spielen – und ihre Bräune zur Schau zu stellen. Wenn Sie dabei sein möchten, melden Sie sich an. Aber behalten Sie den Ball im Auge ... Nach dem Spiel bleibt noch genügend Zeit zum Bikini-Watching!
Marlboro Go! (Europe) (Proto 1)	Dieses Spiel war Teil einer Aktion von Marlboro-Zigaretten, bei der Sie Punkte von Zigarettenschachteln gegen Artikel der Marke Marlboro eintauschen konnten. Das Spiel wurde mit einem roten Atari Lynx mit dem Branding „Marlboro Abenteuer Team“ auf der Oberseite geliefert. Das Spiel scheint nicht sehr vollständig zu sein und enthält nur einen Track. Es wurde auf einer handgeätzten PCB-Karte veröffentlicht, die einzeln nummeriert war.
Ms. Pac-Man (World)	1982 wurde mit seiner Freundin, Frau Pac-Man, eine Fortsetzung des unglaublich beliebten Pac-Man vorgestellt. Diese Fortsetzung setzte das Gameplay &quot;Iss die Punkte / vermeide die Geister&quot; des Originalspiels fort, fügte jedoch neue Funktionen hinzu.Wie ihr Freund versucht Frau Pac-Man, vier verschiedene und herausfordernde Labyrinthe zu beseitigen, die mit Punkten und sich ständig bewegenden springenden Früchten gefüllt sind, während sie Inky, Blinky, Pinky und Sue aus dem Weg geht. Eine Berührung von einem dieser Geister bedeutet für Frau Pac-Man einen Verlust an Leben.Überlebe ein paar Runden des Spiels und der Spieler wird mit humorvollen Pausen verwöhnt, die die wachsende romantische Beziehung zwischen Pac-Man und Frau Pac-Man zeigen, die bis zur Ankunft von &quot;Junior&quot; führt.
NFL Football (USA, Europe)	NFL Football ist ein offiziell lizenziertes NFL American Football-Spiel. Das Spiel wird gespielt, indem man den Lynx vertikal hält und über grafische Funktionen zum Zoomen und Skalieren verfügt, mit einer Draufsicht von oben. Die Spiele dauern vier 15-Minuten-Viertel und umfassen etwa 25 Offensivspiele. Das Passen erfolgt, indem man den B-Knopf gedrückt hält und dann ein Fadenkreuz auf einen offenen Empfänger bewegt und dann den Knopf loslässt, um zu werfen. Strategien können in Echtzeit geändert werden. Mit dem ComLynx-Kabel können zwei Spieler gegeneinander antreten.
Ninja Gaiden (USA, Europe)	Ninja Gaiden (Shadow Warriors auf anderen Medien) ist ein Beat'em All, der auf Lynx veröffentlicht wurde. Du bist Ryu, ein moderner Ninja, und du musst nach Amerika reisen, um herauszufinden, wer deinen Vater getötet hat. Ihre Forschung wird Sie in ein übernatürliches Szenario führen.
Ninja Gaiden III - The Ancient Ship of Doom (USA, Europe)	Ninja Gaiden III: The Ancient Ship of Doom ist ein Beat'em All auf Lynx. Sie spielen als Held Ryu Haybusa. Sie durchlaufen also die verschiedenen Level auf der Suche nach den Rätseln rund um den „Biohazard-Plan“.
Pac-Land (USA, Europe)	Pac-Land ist ein Plattformspiel auf Lynx. Im Gegensatz zur Tradition findet dieses Pac-Man-Spiel in der Profilansicht statt. Der Held muss eine Fee ins Feenland zurückbringen und dann nach Hause zurückkehren. Aber die Geister sehen das anders und werden alles tun, um den gelben Ball auf seiner Reise zu stoppen. Das Spiel hat 16 Level und kann mit zwei Spielern gespielt werden.
Paperboy (World)	Basierend auf dem Arcade-Spiel besteht das Ziel von Paperboy darin, Zeitungen an Ihre Kunden zu liefern und gleichzeitig den Häusern Ihrer Nichtkunden so viel Schaden wie möglich zuzufügen. Erschwerend kommt hinzu, dass Ihnen zahlreiche Hindernisse im Weg stehen, darunter Bauarbeiter, gefährliche Reifen, Skateboarder, Hunde und Katzen, Autos und gelegentlich sogar ein Tornado.
Pinball Jam (USA, Europe)	Pinball Jam ist eine Lynx-Umsetzung zweier Flippertische: „Elvira and the Party Monsters“ (Midway, 1989) und „Police Force“ (Williams, 1989). Beide verfügen über authentische Tischlayouts, Ziele und Boni; Die Verwandlung von Elvira und den Partymonstern beinhaltet auch digitalisierte Soundeffekte, darunter die Stimme von Cassandra Peterson (Elvira). Jeder Tisch scrollt während des Spiels nach oben und unten (im Gegensatz zum bloßen „Einrasten“ in einen neuen Bereich, sobald der Ball ihn erreicht).
Pit-Fighter (USA, Europe)	Pit-Fighter ist ein 3rd-Person-Kampfspiel mit digitalisierten Grafiken von echten Kämpfern und Zoom-Effekten. Die Spieler wählen einen von drei Kämpfern (Buzz, Ty oder Kato), um gegen jeden anzutreten, der es wagt. Am Ende eines Kampfes erhalten die Spieler individuell einen K.o.-Bonus, einen Brutalitätsbonus und eine Kampftasche. Jeder dritte Kampf ist ein Grudge Match, bei dem die Spieler die Fähigkeiten des anderen testen. Der letzte Überlebende ist der Gewinner dieses Kampfes mit drei Knockdowns. Die Spieler kämpfen sich zum Eliminationsmatch durch, um zu entscheiden, wer die Gelegenheit gewinnt, den Champion, den Masked Warrior, zu entthronen.
Power Factor (USA, Europe)	Transdimensionale Eindringlinge aus der Ceeg-Dimension sind in unseren Weltraum eingedrungen, nur Redd Ace kann den Reaktor unserer Dimension mit seiner TRANSMAT Multi-Artillerie-Waffe betreten und die sechs Bomben-Bauteile finden, die notwendig sind, um die Ceegarianer zu vernichten.
QIX (USA, Europe)	Im Qix-Puzzlespiel auf Lynx müssen Sie einen Marker führen, um den Bildschirm nach und nach aufzufressen. Wenn sich der Marker in die Mitte des Bildschirms bewegt, hinterlässt er eine Linie dahinter. Anschließend wird jeder von Ihnen gezeichnete geschlossene Bereich validiert. Ihr Ziel ist es, einen bestimmten Prozentsatz des Bildschirms freizumachen. Aber Vorsicht, es lauern Feinde! Achten Sie also darauf, dass sie Ihren Marker oder Ihre Linie nicht berühren, um kein Leben zu verlieren.
Raiden (USA) (Beta)	Raiden ist ein Shoot'em Up auf Lynx. Im Jahr 2090 ist die Erde mächtigen Außerirdischen ausgeliefert und das Überschallschiff Raiden ist die einzige Hoffnung der Menschheit. Sie wurden als Pilot ausgewählt und müssen die feindlichen Streitkräfte um jeden Preis in mehreren Leveln vernichten, die alle mit einem riesigen Boss enden.
Rampage (World)	George, Lizzy und Ralph waren ganz normale Amerikaner, bis ein Experiment schief ging und sie in einen Gorilla, eine Echse bzw. einen Werwolf verwandelte. Daraufhin planen die drei, Gebäude zu zerstören, und bis zu 3 menschliche Spieler können mitmachen. Wenn Sie lange genug auf die Kanten der Gebäude einschlagen, stürzen diese ein. Die Polizei und das Militär sind hinter Ihnen her und werden auf Sie schießen, also versuchen Sie, sie zu zerstören (wenn das nicht gelingt, können Sie den Kugeln ausweichen). Sie müssen regelmäßig essen, mit Dingen wie Pflanzen im Angebot, um zu vermeiden, schrumpfen zurück zu sein menschlich
Rampart (USA, Europe)	Rampart ist die Lynx-Adaption des 1990 auf Arcade-Automaten veröffentlichten Strategiespiels. Nachdem Sie aus den vier Möglichkeiten einen Standort für Ihre Burg ausgewählt haben, platzieren Sie Kanonen, um sich gegen die Boote zu verteidigen, die Sie bombardieren. Nach jedem Kampf haben Sie ein paar Sekunden Zeit, Ihre Mauern wieder aufzubauen, bevor Sie einen neuen Angriff starten. Dazu erscheinen Blöcke mit mehreren Formen im Tetris-Stil, die Sie lückenlos kombinieren müssen.
Road Riot 4WD (USA) (Proto 1)	Der Spieler steuert einen mit Waffen ausgestatteten Buggy. Nach dem Gewinn des ersten Rennens hat der Spieler die Wahl zwischen 11 weiteren Strecken, um die Meisterschaft zu gewinnen. Um das Rennen zu gewinnen, müssen drei Fahrzeuge eliminiert werden. Es steht eine unbegrenzte Anzahl an Raketen zur Verfügung, um Gegner von der Strecke zu fegen.
RoadBlasters (World)	RoadBlasters ist ein Lynx-Rennspiel mit einer ordentlichen Portion Action. Ziel ist es, in den fünfzig Levels des Spiels die Ziellinie heil zu überqueren. Auf der Straße erwarten Sie viele Feinde, die alles tun, um Sie aufzuhalten. Glücklicherweise haben Sie mehrere Waffen, mit denen Sie sich wehren können, und unterwegs können Sie auch andere Boni einsammeln.
Robo-Squash (World)	Erleben Sie den ultimativen Zero-G-Futuresport. Nehmen Sie die Herausforderung des mehrdimensionalen Wettbewerbs an. Kontrollieren und zielen Sie mit Ihrem Schläger, um den Ball abzulenken, wenn er auf Sie zukommt. Triff explodierende Steine und Spezialgegenstände, um Power-Ups zu erhalten. Wenn du den Ball verfehlst, wirst du bespritzt! Sie und ein Freund können „Lynx up“ für eine tolle Zwei-Spieler-Herausforderung. „Comlynx“-Fähigkeit für zwei Spieler!
