#key	synopsis
Missile Command 3D (World)	Bereite dich auf den Angriff der Aliens vor! Außerirdische sind dabei, deine Kolonien zu erobern und es ist deine Aufgabe, sie zu stoppen. Du bist mit einem ganzen Arsenal von Lasern, Raketen und Smart Bombs bestückt, aber es gehört schon mehr als reine Feuerkraft dazu, die Jungs zu stoppen. Du musst schnell und genau reagieren, um deine Städte davor zu bewahren, eine außerirdische Vorstadt zu werden. Dieses Jaguar Update des Spielhallenklassikers enthält drei Spiele: Original Missile Command, 3D Missile Command und Virtual Missile Command. Verteidige die Städte vor den Angriffen!
NBA Jam - Tournament Edition (USA, Europe)	Mach was los! Dein State-of-the-Art System braucht State-of-the-Art NBA JAM TE – und hier ist es! Spielerskalierung in Arcadequalität! Aktuelle Spielerlisten! Willst du mehr? Wir haben komplett neue geheime Mitspieler! Monstermäßig abgehende Musik in Stereo und authentische Arcade Soundeffekte – einschließlich der Stimmen einzelner NBA JAM TE … dreh auf!
Pinball Fantasies (World)	21st Century Entertainment präsentiert für Ihren Jaguar: Pinball Fantasies. Vier fesselnde Tische sorgen für Flippervergnügen ohne Ende. Schneller und realistischer Lauf der Kugel uns ausgefeilte Soundeffekte motivieren zu Bestleistungen. Die vier Qualitätsflipper Partyland, Speed Devils, Billion Dollar Game Show und Stones ´n´ Bones sorgen für reichlich Abwechslung und Spielspaß. Hier flippern Sie gerne!
Pitfall - The Mayan Adventure (USA, Europe)	Willkommen im Dschungel! Pitfall Harry wurde vom gefürchteten Kriegsgeist Zakelua, dem Gott des Bösen, gefangengenommen. Du, der junge Harry Junior, musst in das Unbekannte aufbrechen, um deinen Vater zu retten – und du hast nur deine altbewährte Steinschleuder und seine Aufzeichnungen dabei. Halte Ausschau nach Dingen, die dir helfen, dich durch den mayanischen Dschungel zu schlagen. Bleib auf dem Posten! Eine falsche Bewegung und du bist mayanischer Nachtisch!
Power Drive Rally (World)	Power Drive Rally gibt Ihnen einen Einblick in die aufregende Welt des Rallyesports. Dieses Spiel ist ein Overhead-View-Racer mit echten Autos und Strecken, die auf Orten auf der ganzen Welt basieren. Der Hauptspielmodus ist eine Saison mit Meisterschaftsrennen. Es gibt verschiedene Arten von Rennen, denen Sie begegnen werden. Zunächst gibt es die Wertungsprüfung, eine auf Zeit zu schaffende Qualifikationsrunde. Zweitens gibt es die Rallye-Cross-Etappe, in der Sie gegen einen anderen computergesteuerten Rennfahrer antreten. Schließlich gibt es noch die Geschicklichkeitsphase, in der Sie eine Reihe kniffliger Fahrmanöver ausführen müssen. Nach jeder Runde verdienen Sie Geld für die Qualifikation oder den Sieg. Sie können dieses Geld dann verwenden, um Ihr Auto zu reparieren, oder das Geld sparen, um ein neues, schnelleres Auto zu kaufen.
Raiden (World)	Im Jahr 2090 wird die Erde von Außerirdischen überfallen. Die World Alliance of Nations hat einen Überschall-Angriffsjäger Raiden entwickelt, um die Erde zu verteidigen. Ein Pilot muss die Kontrolle über das experimentelle Kampfflugzeug übernehmen, um die außerirdischen Raumschiffe zu zerstören, die zufällig wie seltsame Variationen typischer Militärpanzer und Flugzeuge mit daran angebrachten Geräten aussehen. Raiden (bei Genesis und SNES Raiden Trad genannt) ist ein vertikal scrollender Overhead-Shooter, der auf einem gleichnamigen Arcade-Spiel basiert. Es bietet zwei Arten von Waffen-Upgrades und zwei Arten von Raketen (normal oder zielsuchend). Sie beginnen das Spiel mit mehreren Bomben, mit denen Sie die meisten Feinde zerstören können, um sich Freiraum zu schaffen. Jedes Level endet mit einem großen Boss.
Rayman (World)	Machen Sie eine Forschungsreise in die Welt von Rayman, ein Stück Paradies in der Welt des Ataris. Detaillierte Grafik mit 65000 Farben und fantastischen Animationen. Mehr als 50 verschiedene Charaktere. 60 verschiedene Level in 6 einzigartigen Welten sorgen für stundenlangen Spielspass. Bewegen Sie sich zu Fuß, auf einem Riesenmoskito oder in einer fliegenden Untertasse. Sammeln Sie Ihre Kräfte für ein Abenteuer voller Überraschungen – mit geheimen Leveln und tückischen Fallen.
Ruiner Pinball (USA, Europe)	Vielfach Flipper Fest! Ruiner Pinball sind zwei fantastische Spiele in einem! In Ruiner bietet ein doppelt breiter Flippertisch herausforderndes Spiel und die echte, klassische Arcade-Atmosphäre, wobei du dein Land vor einem fremden Angriff verteidigst und einen Gegenschlag vorbereitest. In Tower ist der dreifach lange Flippertisch so gespenstisch, dass du glauben wirst, in die Hölle herabgestiegen zu sein. Die Zauberin und ihre hinterhältigen Untergebenen sind hinter dir her. Drei magische Sprüche bringen den Tower zum donnernden Zusammenbruch, aber kannst du sie herausfinden, bevor es zu spät ist?
Super Burnout (World)	Gib Gas und lass' es röhren! Dieses Spiel wird deinen Adrenalinspiegel pulsieren lassen und die Beschleunigung dich am Sitz festnageln. Sowie du dich in die erste Kurve legst, fühlst du dich wie wirklich dort. Leg los! Dreh hart am Gasgriff und nimm die Kurve wie ein Profi! • Wähle zwischen 6 maßgeschneiderten Sport-Motorrädern • Benutze dein Können in 8 der gemeinsten Rennstrecken der Welt • Messe dich am Computer oder fahre Kopf-an-Kopf mit einem Freund für ein echtes Wettkampferlebnis Fahre das Rennen deines Lebens auf diesen fantastischen Maschinen!
Supercross 3D (USA, Europe)	Schmecke den Sand! Fünf…vier…drei…zwei…eins…Go! Spurte aus den Startlöchern und rase zusammen mit sieben anderen Fahrern in die erste Kurve. Versuche einen “nac nac” oder einhändige Sprünge über die Gräben, um die Aufmerksamkeit der Zuschauer zu gewinnen. Wenn du bereit bist, durch die Kurven zu schießen und mit voller Wucht die Reifen zu donnern, dann bist du vielleicht reif für die Meisterschaft! Bereite dich hart vor, und du wirst dich unter den Führenden in den Supercross Rennen wiederfinden.
Syndicate (World)	In Zukunft wird die Welt von einer Handvoll globaler Konzerne (Syndikate) kontrolliert. Sie sind der Marketingleiter (Killer) für eines dieser Unternehmen. Es ist Ihre Aufgabe, den Konkurrenten die Kontrolle zu entziehen. Der Job besteht nicht aus Diplomatie, sondern aus roher Gewalt und physischer Kontrolle. Steigen Sie an die Spitze des Unternehmens auf, indem Sie Ihre Missionen erfolgreich abschließen und das Geld verwalten, das Sie mit Ihren Territorien verdienen. Das Gameplay erinnert optisch an X-Com, mit einer abgewinkelten Top-Down-Perspektive, aber es ist eher in Echtzeit als rundenbasiert. Sie haben Missionen, die von Infiltrieren und Erobern bis hin zu Suchen und Zerstören reichen. In jedem von ihnen leitest du ein Team von vier Agenten, die sich durch die Welt bewegen und auf alles schießen, was ihnen in den Weg kommt. Sie können Ihre Agenten aufrüsten und modifizieren sowie sie mit Werkzeugen ausstatten, die Sie erforschen können oder von gegnerischen Syndikaten erbeutet haben. Wenn Sie Missionen abschließen, erhalten Sie mehr Geld, das Sie für den Kauf von Agenten oder die Erforschung von Upgrades und Ausrüstung verwenden können.
Tempest 2000 (World)	Schalten Sie die Loghts aus, erhöhen Sie die Lautstärke und bereiten Sie sich auf einen umwerfenden Angriff auf die Sinne vor. Sobald Sie als Neutrotransmitter einen Eindruck von den hypnotischen Rhythmen eines 100% reinen Techno-Rennens bekommen, werden Sie begeistert sein ... Sie können dem Ansturm von Flossen und Dämonenköpfen als verbesserte 3D-Polygonen, schreienden Partikelanzeigen und hyperdelischer Melt-O-Vision Grafik in der ultrabrutalen 64ten Dimension nicht entkommen!
Thea Realm Fighters (USA) (Proto 2)	Thea Realm Fighters ist ein zweidimensionales Kampfspiel mit digitalisierten Charakteren und Grafiken, das mehr als 25 spielbare Charaktere mit jeweils vier Specialmoves und zwei Finishern sowie vier verschiedenen Spielmodi mit über 30 Stages enthält. Im Einzelspielermodus muss der Spieler zwölf CPU-gesteuerte Gegner besiegen, und danach musste er sich SurRaider stellen, einem mächtigen Krieger aus einer anderen Dimension.
Theme Park (World)	Bauen Sie Ihren eigenen Vergnügungspark! Sie sind jede Fahrt gefahren, haben Ihr Taschengeld für die Spielautomaten ausgegeben und Hot Dogs und Zuckerwatte aufgefüllt. Du hast sogar Whack-a-Mole gemeistert. Jetzt können Sie Ihren eigenen Vergnügungspark entwerfen und betreiben. Sie wählen den Ort, stellen das Personal ein, bauen und reparieren die Fahrgeschäfte, verwalten den Cashflow und entscheiden sogar, wie viel Salz auf die Pommes Frites aufgetragen werden soll. Aber treffen Sie Ihre Entscheidungen mit Bedacht ... Es gibt nichts Schöneres als ein kaputtes Riesenrad, um Ihre Kunden in eine Armee gnadenloser Vandalen zu verwandeln.
Tiny Toon Adventures (USA) (Proto)	Tiny Toon Adventures ist eine beta Demo eines nicht erschienen Spieles für den Atari Jaguar.
Total Carnage (USA) (Beta)	Der Krieg von 1999 hinterließ das Land Kookistan in Trümmern. Ein Diktator namens General Akhboob übernahm die Kontrolle über die belagerte Nation und begann, eine Armee radioaktiver Mutanten aufzubauen. Mit einer praktisch undurchdringlichen Festung, vielen Geiseln und einer Legion von Mutanten unter seinem Kommando. Der böse Despot schreckt vor nichts zurück um die Weltherrschaft zu erlangen. Nur zwei Männer haben den Mut und die idealistische Naivität, es mit Akhboob und seinen Truppen aufzunehmen: Captain Carnage und Major Mayhem, auch bekannt als Doomsday Squad.
Towers II - Plight of the Stargazer (USA, Europe)	Spiele einen von vier verschiedenen Charakteren, während du in die seltsamen Ereignisse im mystischen Land Lamini eintauchst. Sie müssen die Geheimnisse lüften, während Sie Daggans Turm erkunden. Viele vor Ihnen haben es versucht, aber keiner ist zurückgekehrt. Ich-Perspektive, sanftes Scrollen im Vollbildmodus, mit NPC´s interagieren, Karten nutzen, hunderte von Gegenständen sammeln, hunderte von Kreaturen im Kampf begegnen und Zaubersprüche wirken. Stundenlange Unterhaltung mit Speicherfunktion.
Trevor McFur in the Crescent Galaxy (World)	Die Halbmondgalaxie wurde von einer Entität namens Odd-it angegriffen. Das Ziel dieser Kreatur ist es, alles seltsam zu machen, so wie es ist. Du spielst Trevor McFur, einen Unteroffizier des interplanetaren Verteidigungskommandos der Halbmondgalaxie, und wirst zusammen mit deinem katzenartigen Partner Cutter geschickt, um Odd-it zu besiegen. Das Spiel ist ein Side-Scrolling-Shooter mit einer Vielzahl von Welten und Feinden, die es zu erobern gilt. Während des Spiels kannst du dein Schiff mit neueren und besseren Waffen ausrüsten, indem du bestimmte Feinde erschießt und die zurückgelassenen Boni einsammelst.
Troy Aikman NFL Football (World)	Sie und ein Freund können zu NFL-Starspielern werden oder ein Team in dieser realistischen Version des American-Football-Spiels coachen, dass vom ehemaligen Dallas Cowboys-Quarterback und Super-Bowl-Champion Troy Aikman unterstützt wird. Spielen Sie allein gegen das System oder spielen Sie gegeneinander. Wählen Sie aus 3 Spielmodi: Vorsaison, Saison oder benutzerdefinierte Saison. Es gibt auch drei Schwierigkeitsstufen: Rookie, Pro und Veteran. Sie können Ihre eigenen Spiele entwerfen, Ihr Team anpassen und die Statistiken Ihres Teams speichern. Lebensechte Spieloberflächen wirken sich auf die Leistung Ihres Teams aus und umfassen Gras, Schlamm, Schmutz, Schnee, Regen und Rasen. Hören Sie das Gebrüll der Menge und andere authentische Stadiongeräusche, während Ihre Spielzüge durchgespielt werden.
Ultra Vortek (World)	Bereite dich auf den letzten Test vor. Die Menschheit muss beweisen, dass sie es wert ist, die Macht des Ultra Vortek zu erlangen – Ultra Vortek ist die ewigwährende Energiequelle allen Lebens auf der Erde. Ein Versagen würde die Zerstörung der Erde bedeuten. Sieben der tapfersten Kämpfer aller Planeten wurden auserwählt, ihre Kraft und Geschick dem Wächter entgegenzusetzen, um die vollständige Kontrolle über das Ultra Vortek zu erlangen. Wer wird als Sieger hervorgehen? Das Schicksal der Menschheit liegt in deinen Händen…
Val d'Isere Skiing and Snowboarding (World)	Meistere einige der steilsten Pisten in “SKIING AND SNOWBOARDING”, eine wilde Winterherausforderung, bei der Geschwindigkeit garantiert ist! Trainiere an den atemberaubenden Pisten von Frankreichs weltberühmten Ski Resort Val d'Isère. Riesenslalom und Abfahrtslauf wählen. Aber pass auf! Du musst Bäumen, Schneemobilen und Räumfahrzeugen aus dem Weg gehen. Und Vorsicht bei Eis und Schneehuckeln! Also, rauf auf die Bretter oder wachs dein Board und grab dich durch!
Virtual VCS (USA) (Proto)	Virtual VCS ist eine unveröffentliche Atari 2600 Spielesammlung für den Atari Jaguar. Es beinhaltet die Spiele Combat, PacMan, Adventure, Yars' Revenge, Defender und Berzerk.
